Page ID,Page name,Disclaimer,Amount spent (KES)
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,1724
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,1369
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,830
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,256
110408975208360,Talking about matters,Well Made Strategy LLP,212
115460141448310,Kithure Kindiki Supporters,Robert Waswa Simiyu,137
108703681766380,Bottom Up News,Robert Waswa Simiyu,120
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
2118376161797721,Business Analytica Kenya,Peris Wambui Mugi,≤100
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100
1131059137004884,Mark Muriithi Mwenje,These ads ran without a disclaimer,≤100
102523436099076,Laascaanood Post,These ads ran without a disclaimer,≤100
103207648295354,Madal tv,These ads ran without a disclaimer,≤100
691631977553277,Nakuru County Government - Official,Martin Gicinga Macharia,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
103966322417697,"Jiangxi, China",These ads ran without a disclaimer,≤100
622390311179612,وقف الأمة Ümmet Vakfı,These ads ran without a disclaimer,≤100
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100
216650141692498,DEIDO BOY MAGAZINE,These ads ran without a disclaimer,≤100
