Page ID,Page name,Disclaimer,Amount spent (INR)
54779960819,United Nations,United Nations with Facebook Ad Credits,6950
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,5746
21169267101,Give,Give,915
109707661884154,Indian Compass,theindiancompass.com,610
113125761613615,Namma CM Bommai,Recro Media,423
106381020732219,Kerala Infrastructure Investment Fund Board,KIIFB,405
104189219000551,BOC Global,Webeaz Technologies Pvt Ltd,306
1521106071438318,CMO Chhattisgarh,Clarion IT,247
1488581191158902,Conscious Planet,Isha outreach,210
174283119250672,Save the Children India,Bal Raksha Bharat,209
110846984022901,MPIDC,Anand Raj Singh,207
108423747654037,Ismail Moothedam,Ajmal Ali,202
20386543316,WWF-India,Mukesh Nauhwar,169
101713962007976,Amrit Mahotsav,Amrit Mahotsav,166
104448388052782,Sathishsri Raja Tamilnadu BJP State General Secretary Minority,Aruldhas Arul Raja,154
256454001214776,𝐖𝐞 𝐎𝐧𝐞 𝐍𝐞𝐰𝐬 𝐓𝐡𝐨𝐝𝐮𝐩𝐮𝐳𝐡𝐚,𝐖𝐞 𝐎𝐧𝐞 𝐍𝐞𝐰𝐬 𝐓𝐡𝐨𝐝𝐮𝐩𝐮𝐳𝐡𝐚,152
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,146
100735178208398,Udyami India,Samadhan Samiti,138
109324341847519,Basavaraj Bommai Fans Club,Recro Media,125
221187861407118,BabyCare,BabyCare,115
109986065209042,Mera Apna Rahul,Mera Apna Rahul,112
104052753400618,Union Bank of India,Goldmine Advertising Limited,110
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,103
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,≤100
103782051383159,School of Politics,School of Politics,≤100
132495066874513,GAIL (India) Limited,social cloud ventures,≤100
1577756745792850,Kalliyath Group,These ads ran without a disclaimer,≤100
132689140088396,smilefoundation,Smile Foundation,≤100
411129449009589,K.C. Venugopal,K.C.Venugopal,≤100
270666596375251,Jhatkaa.org,Jhatkaa.org,≤100
