Page ID,Page name,Disclaimer,Amount spent (ILS)
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,276
204780362875106,מקור ראשון,מקור ראשון,183
107217383988190,מגזין אפוק,Epoch Magazine,171
325131448440639,מפלגת נעם,מפלגת נעם,169
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,147
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,101
1073548259341247,לובי 99,לובי 99,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,≤100
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,≤100
790149967713981,דרכנו,דרכנו,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
1429610370619240,פרו אסטרטגיה - Pro Strategy,פרו אסטרטגיה,≤100
356859544473040,קירות שקופים,רועי שפרניק,≤100
190032861033009,השומר החדש,השומר החדש,≤100
104743111658191,Ron Ben Shushan,רון בן שושן,≤100
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100
306884712838280,עקיבא - Akiva,These ads ran without a disclaimer,≤100
2006017239720182,שחרור מוחלט,רועי שפרניק,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
604890186681585,מור ויצמן,Mor Weitzman,≤100
252249218636564,אג'יק أجيك Ajeec Nisped,אג'יק أجيك Ajeec Nisped,≤100
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
156725471013811,כרמל פלור דיזיין Carmel Floor Design,כרמל פלור דיזיין Carmel Floor Design,≤100
221429664638160,קדמה,קדמה,≤100
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100
182916765074767,אדם טבע ודין,אדם טבע ודין,≤100
562450883897655,פורום דב לאוטמן - לוקחים את החינוך בידיים,פורום דב לאוטמן - לוקחים את החינוך בידיים,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
100849682799685,לתינוק הקטן,Omri Saada,≤100
161096657252221,שוברים שתיקה,שוברים שתיקה,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
