Page ID,Page name,Disclaimer,Amount spent (MXN)
1444189109132895,Rigo Mares,Rigo Mares,624
2044319415808059,Gaby Montoya,Gabriela Montoya Terrazas,492
108745304628340,BCS contra la corrupción,BCSvsCorrupcion,448
800053706697232,Lupita Saldaña,Lupita Saldaña,232
1734083513565249,Hablemos Claro Noticias con Gastón Montaño,Gaston Wenceslao Montaño Alvarez,174
56713285274,Greenpeace México,Greenpeace México,125
618697572120780,Círculo Rojo,Círculo Rojo Noticias,≤100
109634395756375,Save the Children México,Save the Children México,≤100
101267031439463,Voz de las Empresas,Consejo de la Comunicación,≤100
105920464806683,Noe De La Rosa,Noe De La Rosa,≤100
121554624276044,Claudia Va,Claudia Va,≤100
112740531051116,Noticias Mulegé,Noticias Mulegé,≤100
100865108786322,Morena Mulegé,Morena Mulegé,≤100
171494803269262,Noticias México,euthenics,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
254852601222832,Cemex México,CEMEX México,≤100
112818954235599,Sonia Murillo Manríquez,Sonia Murillo Manríquez,≤100
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
101701991930418,UNIDEV,UNIDEV,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
107296958535185,U-Report México Uniendo Voces,U-Report México Uniendo Voces,≤100
106975578532048,Primer Minuto MX,Primer Minuto MX,≤100
114249423327281,Los Reporteros MX,Los Reporteros MX,≤100
503029186533760,Osoigo México,Osoigo México,≤100
103318676064159,La 4T informa,Jose Eduardo García Martinez,≤100
502583513132505,Metrics,Metrics,≤100
103146715098739,Jaime Acevedo,INGENIO,≤100
109474928114443,Actívate,José Ángel Soubervielle,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
458859544909547,DICES,DICES,≤100
213693228664478,Cámara de Diputados - H. Congreso de la Unión,Camara de Diputados - H. congreso de la unión,≤100
102107279495045,Las netas,LASNETAS.ORG,≤100
109926551951416,UNNA_Infancia,Victor Velasco,≤100
