Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,1423
2265392953716988,Ilan De Basso,Socialdemokraterna i Europaparlamentet,880
643137272398136,Sverige för UNHCR,Sverige för UNHCR,840
213543555380242,Socialdemokraterna i Europaparlamentet,Socialdemokraterna i Europaparlamentet,788
109886133732943,RESCUE - Sverige,RESCUE - Sverige,572
111630258867610,Röda Korset,Röda Korset,494
608975645850217,Vattenfall,Vattenfall Sverige,438
126567104406,Hyresgästföreningen,Hyresgästföreningen,388
162985227114132,Skellefteå Kraft,Skellefteå Kraft,378
72659261793,Rädda Barnen,Rädda Barnen,363
382243262003,Plan International Sverige,Plan International Sverige,294
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),294
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,278
369582590803,Dagens ETC,ETC-tidningarna,268
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,202
186513678039755,Fortum,Fortum Sverige,190
59324455950,UNICEF Sverige,UNICEF Sverige,183
309657091388,Svenska Lottakåren,Svenska Lottakåren,164
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,161
19746853632,Djurens Rätt,Djurens Rätt,159
579268339149105,Erik Bergkvist,Socialdemokraterna i Europaparlamentet,130
140417992681511,Clowner utan Gränser,Clowner utan Gränser,129
412192732132640,ECPAT Sverige,ECPAT Sverige,102
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,≤100
113710601984970,Barnfonden,Barnfonden,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
42676805259,Diakonia,Diakonia,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
45101268520,SSU,SSU,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
235650011981,SPF Seniorerna,SPF Seniorerna,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal,≤100
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
324914190902686,Magasinet Paragraf,Magasinet Paragraf,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
149155351773944,SEB,SEB,≤100
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,≤100
302201957541,Medelhavsmuseet,Världskulturmuseerna,≤100
163820136238,LO Sverige,Landsorganisationen i Sverige,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
273053169937029,ClimateHero,ClimateHero,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
103997904708356,M-lotten,M-Lotten,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
322439964487541,ETC El,ETC El,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
178264915554076,Danske Bank Sverige,Danske Bank Sverige,≤100
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,≤100
237813956289260,Maskrosbarn,Maskrosbarn,≤100
197762513603868,MÄN,MÄN,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
640780126093378,Norstedts Juridik,Norstedts Juridik,≤100
717523045086468,Johanna Jaara Åstrand,Lärarförbundet,≤100
399044617221,Läraren,Lärarnas tidning,≤100
111564248245329,Rimliga villkor,Tove Anna Dagerman,≤100
188821514474911,Preem,Preem AB,≤100
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,≤100
175656912484553,Unionen,Unionen,≤100
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,≤100
206935943389099,Sexuell och reproduktiv hälsa och rättigheter bland migranter i Sverige,Mazen Baroudi,≤100
166406746310,Resumé,Resumé,≤100
190533360983432,FUF - Föreningen för Utvecklingsfrågor,Föreningen för Utvecklingsfrågor,≤100
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
426642794106175,Vimmerby Tidning,Vimmerby Tidning,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
335332543421,Försvarshögskolan,Försvarshögskolan,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
12690894340,Centerpartiet,Centerpartiet,≤100
316462188971,Flamman,Tidningsföreningen Norrskensflamman,≤100
227261787316550,Centerpartiet Ronneby,Magnus Gustafsson,≤100
