Page ID,Page name,Disclaimer,Amount spent (MXN)
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,4892
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,2864
101696231925216,Olmeca Multimedios Mx,Olmeca Multimedios,1028
179269592856683,Movimiento Ciudadano Coatzacoalcos,Movimiento Ciudadano,1022
923633637651202,Morena Sí,Morena Sí,698
101267031439463,Voz de las Empresas,Consejo de la Comunicación,609
113330078338341,Marcelistas MX,Gustavo Israel Lara Espino,538
56713285274,Greenpeace México,Greenpeace México,449
108819392526809,Partido Acción Nacional,Partido Acción Nacional,410
101212808784634,República 21,Rosa Eugenia Diaz Biones,371
102965142770908,Poder Chairo,Jose Luis Hernandez Martinez,369
108843925113701,Veracruz Ahora,Veracruz Ahora,356
532744840080591,Coatza Hoy,Coatza Hoy,344
114158248252278,Convocatorias 2023,Convocatorias 2023,332
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,325
1871963173033717,Othon Hernández Candanedo,Othon Hernandez Candanedo,323
114933404815809,Hoy Veracruz,Hoy Veracruz,318
122404620204,Oxfam México,OXFAM MEXICO AC,290
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,286
104280278920721,Pueblo Conectado,Julio Florencio Lopez Sanchez,260
254852601222832,CEMEX México,CEMEX México,249
248970878493624,Pulso Ciudadano,Pulso Ciudadano,225
1545555582174942,TResearch,TResearch,222
493453457351145,Coparmex Nacional,Coparmex Nacional,213
105278152331161,Becas y Convocatorias,Becas y Convocatorias,213
133478060111915,CEMEX Impacto Social,CEMEX México,183
1452189031676518,Hyundai México,HYUNDAI MEXICO,181
351784981501494,Pepe Yunes,Pepe Yunes,177
109634395756375,Save the Children México,Save the Children México,158
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,152
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,128
116148341441527,Amlopolis 4T Y MAS,Mario Raul Samano Alvarado,121
101798928719130,Noé Castillo Olvera,Jose Arturo Zamorano Morales,118
356248307748596,Tierra Blanca Noticias,Tierra Blanca Noticias,114
101701991930418,UNIDEV,UNIDEV,108
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
115759524751786,Mujeres Con Claudia,Mariana Granados,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
1520610478183053,Badabun,Vanessa Rivera,≤100
469246976533189,Santiago Creel,SantiagoCreelM,≤100
109082175273502,Tres Sesenta,Luis Anzola,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
107769258946800,La Patria Informada,Alberto Delgado Faudoa,≤100
109573938764758,Con Claudia hasta el Final,Ana Maria Torres Rivera,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
1665012556889295,Gobierno Municipal de Acayucan,Kassandra Ivett Blanco Fabian,≤100
