Page ID,Page name,Disclaimer,Amount spent (DKK)
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,5056
101875098313543,Andel,Andel,4795
65929129383,Røde Kors,Røde Kors,1690
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1528
12860228293,Politiken,Politiken,1207
1033120613483808,AURA,AURA,987
26458152911,SOS Børnebyerne,SOS Børnebyerne,876
154415494575789,IDA,IDA,742
63691965101,UNICEF Danmark,UNICEF Danmark,708
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,687
122074554119,EU Social,EU Social,683
110321008383861,Red Barnets landsindsamling,Red Barnet,658
116269191760882,DSB,DSB,645
55365680705,Greenpeace Danmark,Greenpeace Danmark,616
105511328705392,HØRT,Børns Vilkår,614
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,592
250994288337708,Sex og Samfund,Sex og Samfund,538
320982581296484,TV 2 Play,TV 2 Danmark A/S,511
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,464
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,451
671022293105597,Alex Vanopslagh,Alex Vanopslagh,438
12787473132,Berlingske,Berlingske,427
41459763029,Socialdemokratiet,Socialdemokratiet,421
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,371
59143726810,Psykiatrifonden,Psykiatrifonden,361
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,323
132344416862423,FOA,FOA,315
304554445813,Videncentret Bolius,Videncentret Bolius,295
867877683280051,Weekendavisen,Weekendavisen,253
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,246
126543540781090,Ældre Sagen,Ældre Sagen,222
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,221
520449347983427,Dansk Folkeparti,Dansk Folkeparti,212
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,211
207401585966233,Inger Støjberg,Inger Støjberg,207
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,200
36664432940,Amnesty International Danmark,Amnesty International Danmark,198
102154048301476,Lederstof.dk,Lederne,195
133707013355759,Danner,Danner,184
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,181
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,177
304554445813,Videncentret Bolius,Bolius,173
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,168
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,166
748887235210811,Obton Forvaltning A/S,Obton A/S,161
369336273158091,Land of Hope,Land of Hope,155
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,153
181330585392156,Skattestyrelsen,Skattestyrelsen,124
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,122
104414898912918,GOTO Sønderborg,GOTO Sønderborg,112
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
246977185497434,Plastic Change,Plastic Change,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,Socialdemokratiet i Ringkøbing-Skjern,≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
459641371068935,Forenet Kredit,Forenet Kredit,≤100
359674067377201,BUPL,BUPL,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
950437221654958,Socialdemokratiet i Struer Kommune,Socialdemokratiet i Struer Kommune,≤100
130388840342741,Danske Bank,Danske Bank,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
107898832590939,European Commission,European Commission,≤100
314676938743,DM din akademiske fagforening,DM,≤100
159933657497144,Lars Møller Pedersen,Lars Møller Pedersen,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
115450661486898,Landinspektørforeningen,These ads ran without a disclaimer,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
74796954245,SF,SF,≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
350212595109738,Venstre Struer,Venstre Struer Kommune,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
186645960378,Danwatch,Danwatch,≤100
141140922630894,RED Center,RED Center,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
1246666085407861,Karsten Hønge,SF,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
1497190180404355,Kira Marie Peter-Hansen,Kira Marie Peter-Hansen,≤100
1427831394175028,Mælken.dk,Mælken.dk,≤100
253132104886911,Kvisten,Kvisten,≤100
327224860741540,Enhedslisten Region Hovedstaden,Enhedslisten Region Hovedstaden,≤100
108086794971176,Innovationscenter for Økologisk Landbrug,Innovationscenter for Økologisk Landbrug,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
177588925606965,Landsforeningen for Bæredygtigt Landbrug,Landsforeningen for Bæredygtigt Landbrug,≤100
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100
98486774725,Djøf,Djøf,≤100
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100
341299649231023,Zetland,Zetland,≤100
192783424152018,Socialistisk Information,Socialistisk Information,≤100
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
550512865030230,Promissio,Promissio,≤100
1591422357743639,Prysmian Group Danmark,These ads ran without a disclaimer,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
106804352099027,REPER Diaspora,REPER Diaspora,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
179420709465,Venstre Mors,Venstre Mors,≤100
178362315106,European Parliament,European Parliament,≤100
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Andkjær Doberck Nye Borgerlige,≤100
106952222676974,Liberal Alliance,Liberal Alliance,≤100
796368150399958,BDO Danmark,These ads ran without a disclaimer,≤100
108273171366317,Moderaterne,Moderaterne,≤100
72672361910,Børns Vilkår,Børns Vilkår,≤100
103369033067277,Miljøbevægelsen NOAH,NOAH,≤100
119769598101853,Konservativ Ungdom,Konservativ Ungdom,≤100
109949417808253,Frank Engdal - KD Aarhus,Frank Engdal - KD Aarhus,≤100
618622644865783,Arbejdstilsynet,These ads ran without a disclaimer,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
106289989124233,Verdenspressen,Verdenspressen,≤100
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100
143034115756942,Merkur Andelskasse,Merkur Andelskasse,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
117839867984599,Chat Genius,These ads ran without a disclaimer,≤100
107575374711850,SAGA DK,Saga,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
399210657232918,PlanBørnefonden,PlanBørnefonden,≤100
101272095140798,Tomas Breddam,Tomas Breddam,≤100
243765466796,Vejle Kommune,Vejle Kommune,≤100
170374349673146,Tænketanken Cevea,Tænketanken Cevea,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100
119521264725553,Q21,These ads ran without a disclaimer,≤100
207741001672,Speranta pentru Romania,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
367649046908008,Growatt New Energy,These ads ran without a disclaimer,≤100
2010575662394686,NKT,These ads ran without a disclaimer,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
139654236100628,يونيسف – اليمن UNICEF Yemen,These ads ran without a disclaimer,≤100
106270215428,Wix,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
