Page ID,Page name,Disclaimer,Amount spent (COP)
108338374022135,Alcaldía Municipal de Arauquita,Alcaldía Municipal de Arauquita,13412
963227387143893,Etelivar Torres,Etelivar Torres,6799
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,2351
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,2000
112848331831144,Colombia Sin Miedo,Colombia sin miedo,1841
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,1110
605236949886245,Ferney Silva Idrobo,Ferney Silva Idrobo,1078
104002306051895,Colombia Hoy,Colombia hoy,769
102143071616787,Goberna Colombia,Goberna,748
1482897701997453,Paloma Valencia,Paloma Valencia,678
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,582
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,569
105848177845789,All Out en español,All Out Action Fund,435
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,356
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,348
1400280116941194,Fabian Diaz,Fabian Diaz,276
214421385395371,Primero Justicia Colombia,Primero Justicia Colombia,254
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,251
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,190
667100760350414,La Mermelada,Juan Francisco Guzman Martinez,185
101549488997249,Liliana Yúnez Luquetta,Fundación Política,162
101603658222672,jorgelozanodelcampo,Jorge Lozano,157
118514924593739,Tanque Seco,Tanque seco,138
154720731223933,Partido Liberal Colombiano,PARTIDO LIBERAL COLOMBIANO,137
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,131
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,126
224169580962812,Alcaldía de Bello,Alcaldía de Bello,117
116544396862942,Unión Legal y Tributaria S. A. S,Unión Legal y Tributaria S. A. S,115
319527888151975,Revista La Injusticia,Ronald Rangel,115
1643303432550207,Gustavo Vélez,Gustavo Vélez,103
1737937156478529,Carlos Felipe López López,Carlos Felipe Lopez Lopez,≤100
105121071016378,Hugo Archila,Hugo Archila,≤100
1595888870671480,Carlos Arias Concejal Cali,Juan Parra,≤100
548129555720726,Jesús David Contreras,Jesús David Contreras,≤100
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,≤100
107374008817182,La Polémica,La Polémica,≤100
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,≤100
545906549169792,Mauricio Fernández Castillo,Mauricio Alejandro Fernández Castillo,≤100
104195705703466,Neder Machacon Rivera,Neder Machacon Rivera,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
100475532513857,Cristian Halaby,Cristian Halaby,≤100
106640878493249,Omar Marín Reyes,Omar Marin Reyes,≤100
482002058626250,Surany Arboleda Arias,Surant Arboleda Arias,≤100
106106338492581,Pacto Histórico Juvenil,Pacto Histórico Juvenil,≤100
670081166403404,We Love Villavo,We Love Villavo,≤100
104947707728179,Personería Municipal Jamundí,Jorge Iván Mejía Gutiérrez,≤100
642780166056166,Daniel Galeano,Daniel Galeano,≤100
171466183598432,Oscar Conde,Oscar Conde Ortiz,≤100
115683354847828,Mariana Benincore Comunicación Política,Francisco Osorno,≤100
626538870727500,Felipe Urrea,Diego Felipe Urrea Vanegas,≤100
101380898204542,Padre Huerfano,Padre Huerfano,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
170633243101916,Alexander Serrato,Fernando Alexander Serrato Fonseca,≤100
174235299412685,Cinep Programa Por la Paz,Fundación Centro de Investigación y Educación Popular CINEP,≤100
100658372949361,Carlos Pacho Perea,Carlos Alberto Perea Cardona,≤100
423124458019519,Café Y Petróleo,Café Y Petróleo,≤100
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,≤100
111283090704964,Andres Arias,Arnulfo Andres Arias Quintana,≤100
122989028111811,Alexander Ruiz,Edgar Alexander Ruiz Garcia,≤100
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,≤100
100657948433952,"Medico, Jorge Alvarez Barreto","Medico, Jorge Alvarez Barreto",≤100
1558890617699891,AD Consultores,AD Consultores,≤100
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,≤100
117508211329459,Constantino Trujillo,Constantino Trujillo,≤100
907553062923904,Aldeser,These ads ran without a disclaimer,≤100
252467948598397,Diego Caicedo,These ads ran without a disclaimer,≤100
807500072661945,AsoVape,AsoVape,≤100
100833809648599,Abril Agurto Ulloa,These ads ran without a disclaimer,≤100
102207552798601,Youth clicks,These ads ran without a disclaimer,≤100
107116101003808,Soy AlexBro,These ads ran without a disclaimer,≤100
1562826993952885,Ángel López Coaching,These ads ran without a disclaimer,≤100
