Page ID,Page name,Disclaimer,Amount spent (KES)
555935457941515,Thomas Ouko,These ads ran without a disclaimer,302
698966906845725,Thomas Ouko,These ads ran without a disclaimer,≤100
103644672731725,Amb. Nancy Karigithu,Arkinst Limited,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
100593659226383,Jubilee Mbele Pamoja,Jubilee Mbele Pamoja,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
100907326779190,Kaileys Consortium LTD,These ads ran without a disclaimer,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
102063022779963,Kennedy Macharia,These ads ran without a disclaimer,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
108778728813521,Angok Chol,These ads ran without a disclaimer,≤100
