Page ID,Page name,Disclaimer,Amount spent (BAM)
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
197596636939679,tacno.net,Tacno.net,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
147315858633088,Istinomjer,Istinomjer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
105066375012197,Kenan Magoda,Kenan Magoda,≤100
119837294375220,Armin Hebib,Hebib Armin,≤100
102667249419191,GenChange,Arijana Trle,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
52356246212,Direktno.ba,Dev Dot,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
585772551567679,Perspektiva,Perspektiva,≤100
106681907871192,Esana Kavazbašić-Huskanović,Aleksandar Aničić,≤100
1774628536086616,Слободан Јавор-Slobodan Javor,Javor Slobodan,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100
968019463291751,Arnel Isak,DEV DOT,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
1300447616676411,Kladuša je naša,Kladuša je naša,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100
129224207219445,Merima Arnautović,Merima Arnautović,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
367649046908008,Growatt New Energy,These ads ran without a disclaimer,≤100
102211309402201,Amir Purić,Amir Purić,≤100
113902691579245,Amer Avdičević,Amer Avdičević,≤100
139654236100628,يونيسف – اليمن UNICEF Yemen,These ads ran without a disclaimer,≤100
826236487386897,امتلاك العقارية - Imtilak Real Estate,These ads ran without a disclaimer,≤100
33949959457,Passport Magazine,These ads ran without a disclaimer,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
334851036706913,СДС Фоча - SDS Foča,СДС Фоча - SDS Foča,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
150793518281117,Covestro,These ads ran without a disclaimer,≤100
2430163100537312,Spin Info,Spin Media,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
