Page ID,Page name,Disclaimer,Amount spent (IDR)
111864151754055,Esensi TV,Esensi Tv,299851
23383061178,Prabowo Subianto,indonesia Adil makmur,236425
102656349157647,Tugimanisme,Tugimanisme,180374
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,173182
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,109601
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,109445
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,83701
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,72538
100649018546817,GanjarFans,GanjarFans,70451
197545083607941,Harian Kompas,Harian Kompas,59641
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,58542
104830667806476,Melihat Indonesia,Melihat Indonesia,55088
112121101796090,Opini 2024,Opini 2024,50939
292939164731691,Relawan Herviano,Relawan Herviano,50302
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,32504
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,27505
101013849386195,Tema Bantul,Berita Kota,17196
106397652451725,Barisan Biru Langit,Barisan Biru Langit,17084
101897212629526,Suasana jogjakarta,Berita Kota,17039
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,15545
104929805795029,baja ringan dan plapon pvc,These ads ran without a disclaimer,15417
39253583478,PDI Perjuangan,PDI Perjuangan,11989
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,11541
108132042285089,Erwin Aksa,Yayasan Golkar Institute,10915
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,8571
106690092440342,Pemilu KIT,PEMILU KIT,6555
349963858704476,Komit Digital,Komit Digital,6308
572779142753263,Freeport Indonesia,Freeport Indonesia,5688
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,5687
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,5199
110294151987732,Head Politika,Head Politika,4877
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,4124
110750361762052,Pikiran Rakyat,Pikiran Rakyat,3629
102273039070802,Info Terkini,Info Terkini,3294
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3089
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,2973
104427162506872,Fakta Anies,Fakta Anies,2770
112931408360736,Safer Internet Lab,Safer Internet Lab,2696
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,2604
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,2388
108156498584853,Tetap Puan,Marabunta Family Cyber,2285
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,2189
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,1873
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,1757
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,1549
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1405
109455838815878,Moveprenuere,Moveprenuere,1333
101228692503239,Opini Publik,Opini Publik,1280
103330282779367,Dua Digits Creative,Dua Digits Creative,1242
103581752405141,Sobar Harahap,Sobar Harahap,1107
107241861191421,Ilmu Tambang,Ilmu Tambang,1014
115816131581858,Home Racik Digital,Home Racik Creative,936
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,908
109482038873245,Digital Marketing Politik ID,Konsultandm.com,852
164909433966316,Suara Anies,Suara Anies,674
106004407402000,Cakap Politik,Cakap Politik,636
