Page ID,Page name,Disclaimer,Amount spent (THB)
105992549162758,ข่าวชีวิตติดกระแส,บริษัท เดนิส แอดส์ จำกัด,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
33391900957,Positioning Magazine Online,These ads ran without a disclaimer,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,≤100
106664485191987,EDGE Invest,EDGE Invest,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,≤100
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,≤100
110766468644579,อนันต์ ปรีดาสุทธิจิตต์,อนันต์ ปรีดาสุทธิจิตต์,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,≤100
451864701523507,Infographic Thailand,Infographic Thailand,≤100
107539654392167,เจริญพุทธา,These ads ran without a disclaimer,≤100
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,≤100
115685634719300,FEEL GOOD SHOP,These ads ran without a disclaimer,≤100
372491272866498,Otpthailand,Otpthailand,≤100
1026888470835739,Prejapan88 ขนส่งสินค้าจากญี่ปุ่นมาไทย รับประมูล สั่งซื้อสินค้าญี่ปุ่นทุกเวป,These ads ran without a disclaimer,≤100
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,≤100
108153647407741,ธงพิมพ์ลาย by 4Asports.com,These ads ran without a disclaimer,≤100
110325275488,efinanceThai,efinanceThai,≤100
108723940847688,คนสร้างไม้,These ads ran without a disclaimer,≤100
109787234788712,PanDa Aud V.1,These ads ran without a disclaimer,≤100
107612328588715,The Voters,The Voters,≤100
333794970138725,Gen.Bunchon - บัญชร ชวาลศิลป์,Gen.Bunchon - บัญชร ชวาลศิลป์,≤100
109796898258877,จากใจถึงไต ห่างไกลเบาหวาน,These ads ran without a disclaimer,≤100
399981570093891,ฟริทซี Frit-c,These ads ran without a disclaimer,≤100
106936768510197,เต็นท์รถ ณัฏฐพล นครปฐม รถมือสอง คุณภาพดี ราคาถูก ฟรีดาว  ทุกคัน,These ads ran without a disclaimer,≤100
106407275804086,denisse_molina_rodriguez,These ads ran without a disclaimer,≤100
