Page ID,Page name,Disclaimer,Amount spent (PLN)
122074554119,EU Social,EU Social,420
102931488739,Platforma Obywatelska,Platforma Obywatelska,216
543228812481111,Donald Tusk,Platforma Obywatelska RP,190
178362315106,European Parliament,European Parliament,127
231233140324853,Wielokulturowy Lublin,Wielokulturowy Lublin,≤100
340765409708087,Ryszard Madziar,Ryszard Madziar,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
201558790190906,Klub Karate Tradycyjnego Chidori,These ads ran without a disclaimer,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
107898832590939,European Commission,European Commission,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
1607487699534202,Krzysztof Hetman,Krzysztof Hetman,≤100
1675155022760666,Michał Mulawa,Michał Mulawa,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
618179678235315,wschód,wschód,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
391098174296294,Super Express,se.pl,≤100
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,≤100
113143203693,Santander Bank Polska,Santander Bank Polska,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
1683534065241470,OKO.press,OKO.press,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
465823407568159,Stowarzyszenie Racja,Stowarzyszenie Racja,≤100
142614625077,WWF Polska,WWF Polska,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
775650902470313,Szymon Szynkowski vel Sęk,Szymon Szynkowski vel Sęk,≤100
173086948664,Infor.pl,Infor.pl,≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
1529908490607057,European Cybersecurity Forum - Cybersec,Stowarzyszenie Instytut Kościuszki,≤100
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100
116580465063718,Marcin Meller,Grupa Wydawnicza Foksal,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
381003278691136,Szymon Hołownia,Szymon Hołownia,≤100
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
102577288350341,Super Biznes,se.pl,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
505554886239501,Fale Loki Koki,Fale Loki Koki,≤100
107933698355066,Robert Gmitruczuk,Robert Gmitruczuk,≤100
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,≤100
434217760420716,Michał Zasucha,Michał Zasucha,≤100
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,≤100
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100
330644215221,Bankier.pl,Bankier.pl,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
143531497875065,O tym się nie mówi - film,O tym się nie mówi - film,≤100
276474826293767,Olivia Garden,Olivia Garden,≤100
521216701360487,MURATOR,MURATOR,≤100
1465965073732774,Łukasz Kohut,Łukasz Kohut,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
457690554629140,Narodowy Instytut Architektury i Urbanistyki,Narodowy Instytut Architektury i Urbanistyki,≤100
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
962336330622994,Michał Gzowski,Michał Gzowski,≤100
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
123234977337474,Відновлення добробуту_Польша,Відновлення добробуту_Польша,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,≤100
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
106220769037044,Krynica-Zdrój,These ads ran without a disclaimer,≤100
255100403945,Polityka,Polityka,≤100
373958380052811,Łukasz Rydzik,Łukasz Rydzik,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
168737999982045,Visegrad Insight,Visegrad Insight,≤100
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
110898338585970,Mgboardy,MGBoardy.pl,≤100
81885462442,Histmag.org,Histmag.org,≤100
187178294672651,Muzeum Narodowe w Lublinie,Muzeum Narodowe w Lublinie,≤100
990533821012595,Nierealnie,Nierealnie.pl,≤100
276860619087002,Sylwester Tułajew,Sylwester Tułajew,≤100
141049865933925,Katolicka Agencja Informacyjna / KAI,Katolicka Agencja Informacyjna,≤100
1756392918011290,Poleco - Targi Ochrony Środowiska,Grupa MTP,≤100
1695616287382430,Schneider Electric,Schneider Electric Polska,≤100
543555309157965,Fundacja Życie i Rodzina - Polska,Fundacja Życie i Rodzina,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,≤100
109719194540240,Fundacja Błękitna,Fundacja Błękitna,≤100
113104733902707,Centrum Doradztwa Rewitalizacyjnego IRMiR,Instytut Rozwoju Miast i Regionów,≤100
567066860335135,Błękitny Węgiel,Błękitny Węgiel,≤100
152434611621823,Instytut Geofizyki PAN,Semstart sp. z o. o.,≤100
101263522893711,Cichowlas Polskie Warzywa,Cichowlas Polskie Warzywa,≤100
1914501645469702,Otwarta Przestrzeń - centrum terapii,Fundacja Instytut Otwarta Przestrzeń,≤100
558879950822876,Jacek Sasin,Jacek Sasin - Poseł na Sejm RP,≤100
108731657156411,Mariusz Gromko - Senator RP,Mariusz Gromko - Senator RP,≤100
103471624443349,"Political Cognition Lab, Polish Academy of Sciences","Political Cognition Lab, Polish Academy of Sciences",≤100
101751661613203,Adam Lutkowski,Adam Lutkowski,≤100
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,≤100
1196595487024986,Robert Filipczak,Robert Filipczak,≤100
114453729684,gazetaprawna.pl,gazetaprawna.pl,≤100
108887131372926,Fundacja Nowej Wspólnoty,Fundacja Nowej Wspólnoty,≤100
109218848183780,Marek Woźniak,UMWW,≤100
227469541059692,Rynek Lotniczy,Zespół Doradców Gospodarczych TOR,≤100
104291779009388,Pojęcie małżeństwa w pryzmacie teorii wymogów imperatywnych,Fundacja Instytut Prawa Ustrojowego,≤100
106274574675288,Instytut Prawa Ustrojowego - Fundacja,Fundacja Instytut Prawa Ustrojowego,≤100
100508029392556,Obywatelu Masz Prawo,Fundacja Instytut Prawa Ustrojowego,≤100
1771722023118604,Wydawnictwo Aktywa,Wydawnictwo Aktywa Sp. z o.o.,≤100
207398195946921,Instytut Spraw Obywatelskich,Fundacja Instytut Spraw Obywatelskich,≤100
1593828134172917,Open Eyes Economy,Open Eyes Economy,≤100
253522198074527,Kongres Obywatelski,Instytut Badań nad Gospodarką Rynkową,≤100
108243994205438,R&D Hub,R&D HUB Sp. z o. o.,≤100
101397679515965,EUROVECTOR,EUROVECTOR,≤100
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100
173873282095,Forsal.pl,Forsal.pl,≤100
1759040441044970,SmogLab,SmogLab,≤100
104382365648491,Zjednoczenie,Stowarzyszenie Zjednoczenie,≤100
170887773826663,Marcin Warchoł,Marcin Warchoł,≤100
316810098501611,Miasto2077 / Green is Good,These ads ran without a disclaimer,≤100
699761540194215,Stowarzyszenie im. Tadeusza Regera - pismo Równość,Stowarzyszenie im. Tadeusza Regera,≤100
725994874500554,Nasz Las Miejski Gajewo k.Giżycka,Nasz Las Miejski Gajewo k.Giżycka,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
205950160250231,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
1479047189015939,Polski Cement,Stowarzyszenie Producentów Cementu,≤100
105812734822457,Grzegorz Szczepański,Grzegorz Szczepański,≤100
696622867467853,Polska Morska,Polska Morska,≤100
107701608719996,Piórem Sieraka - żużel niezależnym okiem,These ads ran without a disclaimer,≤100
