Page ID,Page name,Disclaimer,Amount spent (COP)
75884689790,Colectivo de Abogados,Colectivo de Abogados,2973
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,2293
108443621704547,Willian Aljure - Reconciliémonos,Fabio Andrés Beltran Herrera,2220
101071764864119,Dulce Veneno,Dulce Veneno,1838
1622001728047397,Harman Alcalde,Harman Alcalde,1454
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,1086
130834367164,Red PaPaz,Red PaPaz,477
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,228
643513979193133,Unidos por Beatriz,Neuma,173
835710939898329,Paulina Aguinaga,Paulina Aguinaga,151
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,≤100
108123275106289,Politólogos Digitales Colombia,Marbel Dayanna Carvajalino O'meara,≤100
299469560099835,Alcaldía de Cali,Alcaldía de Cali,≤100
1147318942107929,Todos Somos Una,DEBRAIN LLC,≤100
102189475407642,Eder Regalado,Eder Luis Regalado Matos,≤100
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,≤100
765302097170348,Línea Cero,Linea Cero,≤100
290184608374169,Sebastian Calderon,Sebastian Calderón,≤100
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,≤100
1823807254333065,Soy Más País,Soy Mas Pais,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
109581228202676,Luis Fernando Velazquez Bueno,Luis Fernando Velazquez Bueno,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
1383605158583178,Chicho Avanzando Ando,German Dario  Rodríguez Parro,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,≤100
117697916615780,Julián López,Julián David López Tenorio,≤100
185965224778568,Diario Occidente,Nuevo Diario Occidente,≤100
102063637989368,Alcaldía De Teruel - Teruel Merece Lo Mejor,Julian Camilo Hidalgo Caliz,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
167327710092323,Mollaei Law,These ads ran without a disclaimer,≤100
80400703949,Embajada de los Estados Unidos Colombia,Embajada de los Estados Unidos Colombia,≤100
