Page ID,Page name,Disclaimer,Amount spent (JPY)
684161888345926,西日本新聞me,西日本新聞me,23025
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,20102
1904070096535109,スマート選挙,株式会社センキョ,3495
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,2449
107668295076250,gardensgarden_munakata,These ads ran without a disclaimer,1150
199131110653970,Ginco,株式会社Ginco,960
475681929154100,国連UNHCR協会,国連UNHCR協会,786
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,760
106191657977565,株式会社Logical Forex,These ads ran without a disclaimer,637
100264156173661,売れるTwitter導入セミナー,These ads ran without a disclaimer,548
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,471
208661552479830,日本財団,Shigeru Fujita,394
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,285
101111389520051,極セレクト,These ads ran without a disclaimer,206
104533215755145,ZOE_Japan,ZOE Japan,149
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,149
199131110653970,Ginco,These ads ran without a disclaimer,≤100
165259862275036,株式会社ライフパートナーズ,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
101222382678439,ハセガワ ゴイチ,These ads ran without a disclaimer,≤100
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
113116078281951,ソルセル,These ads ran without a disclaimer,≤100
105622491427044,sone.keiko.yume,These ads ran without a disclaimer,≤100
115247946520017,電波オークションを実現する会,Mitsumasa Kato,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
230828447105218,武将ジャパン,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
101181356235209,Eyopkr,These ads ran without a disclaimer,≤100
19891061755,Dropbox,These ads ran without a disclaimer,≤100
195527633503,Famille Perrin,These ads ran without a disclaimer,≤100
10084673031,Cisco,These ads ran without a disclaimer,≤100
106840181125749,Salt water by j,These ads ran without a disclaimer,≤100
110261284829917,Shopnova,These ads ran without a disclaimer,≤100
1374723796115345,Glashütte Original,These ads ran without a disclaimer,≤100
