Page ID,Page name,Disclaimer,Amount spent (GBP)
26698813123,British Red Cross,British Red Cross,741
7715002593,UNICEF UK,Unicef UK,214
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),187
102639461303190,Fair Pay For All,Fair Pay For All,121
730993880393394,Michelle O'Neill,Sinn Féin,≤100
311627208673,WWF UK,WWF UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
220832481274508,Premier League,Premier League,≤100
45986010500,Barnardo's,Barnardo's,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
353224381469808,ifaw,IFAW,≤100
158077247591710,Refuge,Refuge,≤100
483680375497477,Shell Energy,Shell Energy Retail Limited,≤100
1414985198733772,Jim Allister,Traditional Unionist Voice,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
394936823930287,Age International,Age International,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
166944307578557,Men's Alliance NI,Men's Alliance (NI),≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
11965205188,Practical Action,Practical Action,≤100
6366026879,Dogs Trust,Dogs Trust,≤100
177855115588808,The Week UK,The Week UK,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,≤100
21242962092,ClientEarth,ClientEarth,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
1634484040190637,VERSUS,VERSUS,≤100
101183108039162,P1vital,P1vital,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
101255718164248,350 UK,350.org,≤100
713179875369048,London Gov,The Greater London Authority,≤100
33331950906,ZARA,These ads ran without a disclaimer,≤100
88845925295,Fairtrade Foundation,Fairtrade Foundation,≤100
287501884208,Met Office,Met Office,≤100
103835971750,Orbis UK,Orbis UK,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
18044497940,Plan International UK,Plan International UK,≤100
603389616739829,Bite Back 2030,Bite Back 2030,≤100
102639461303190,Fair Pay For All,Maddison Clarke,≤100
200006375787,38 Degrees,38 Degrees,≤100
158298700898126,Global Witness,Global Witness,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
139695000173,Good Energy,Good Energy,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
238394282845251,The Big Issue,The Big Issue,≤100
97708339756,Action for Children,Action for Children,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
8555757947,Tearfund,Tearfund,≤100
490007667679401,Hugh James,Hugh James,≤100
105673132403676,Councillor Callum Bowsie,Callum John Bowsie,≤100
1772835632953171,Patsy McGlone,Patsy McGlone MLA,≤100
7043497714,Christian Aid,Christian Aid,≤100
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100
18366996074,War on Want,War on Want,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
290498754454402,European Movement UK,European Movement UK,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
358706239805,Scope,Scope,≤100
289690716457,Christian Concern,Christian Concern,≤100
18933990398,Stonewall,Stonewall UK,≤100
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
96128889770,RNIB,RNIB,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
