Page ID,Page name,Disclaimer,Amount spent (COP)
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,103780
251292808253299,Canadian College,Canadian College,71009
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,42665
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,23659
451588681677173,Eduardo Contreras R,Ivan Mauricio Serrano Guerrero,18783
108228068238348,Diego Caicedo,Diego Caicedo,16201
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,13925
100650421883650,Lucila,Lucila Caicedo Bernal,11117
515010172233659,Alvaro Mantilla,Alvaro Mantilla,9724
108265918844751,Yecith Angel Romero,Yecith Angel,9687
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,5431
103084375858203,Mi Campaña Aplicación,BJS inversiones,4843
1147318942107929,Todos Somos Una,DEBRAIN LLC,4306
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,3311
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,3146
106272624600075,Kevin Cedeño,Kevin Cedeño,2972
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,2669
106716825632419,Cali piensa en Grande,Cali piensa en Grande,2463
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,1958
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,1798
299469560099835,Alcaldía de Cali,Alcaldía de Cali,1507
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,1399
1668886976475466,David Gutierrez Mantilla,Jorge Luis,1382
179003239458192,Jorge Humberto Rangel,Jorge Rangel,1277
127263917374129,90Segundos - Magazin en la Mira,Haisamar Emileidy Sanchez Cardenas,1258
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,1128
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,1117
851424944887797,Meridiano Regional,Meridiano Regional,981
1400280116941194,Fabian Diaz,Fabian Diaz,822
1576524665931896,Carlos Amaya Primero Villanueva,Carlos Amaya Primero Villanueva,687
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,659
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,648
838927469815494,Diana Diago,Diana Marcela Diago,599
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,549
471698040072735,Leonardo Siagama/Alcalde P/R,Leonardo Siagama,528
1434475783438153,Magical,These ads ran without a disclaimer,410
113229534931067,Mónica Calderón,Mónica Calderón,408
394426823939899,Únete A: Yo Amo a Purificación,José Crispín,347
777725739278207,Montes Concejal,Carlos Montes,343
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,326
1345319175597051,"FLICH ORG ""Educación Emocional""",These ads ran without a disclaimer,316
102759634885490,Grupo Accanto Negocios,These ads ran without a disclaimer,306
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,305
706214723142462,Oscar David Benavides A,Oscar David Benavides Angulo,256
106203279065788,"No lo quiero, lo necesito",Alejandro Devia Rodriguez,237
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,228
108729015359755,mesaporlavida,These ads ran without a disclaimer,157
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,148
1529335724037224,Aeropuerto del Café,INTUAL,≤100
100301461321763,Didier Fabián González,Didier Fabián González,≤100
2189470411178618,Julian David Garcia,Julian David Garcia Rubio,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
200207836752561,Opinión Caribe,Opinión Caribe,≤100
1885532535093844,Juan Barrera Verde,Juan Carlos Barrera Valencia,≤100
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,≤100
1585157711611970,Diputado Jesús Armando Eraso,Jesús Eraso,≤100
1233101650165858,Carlos A. Viloria,Carlos Viloria,≤100
273140600265429,Ing. Ronald Mauricio Ortiz Bahamon,Ronald Mauricio Ortiz Bahamon,≤100
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,≤100
1097160080323759,Alcaldía de Guachené Cauca,Alcaldía de Guachené Cauca,≤100
112562334835554,Mochilas wayuu mayorista,These ads ran without a disclaimer,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
103607088027313,ZEISS Vision Care,These ads ran without a disclaimer,≤100
104979284820672,CIEEN,These ads ran without a disclaimer,≤100
105648494452367,Diego Ceballos López,These ads ran without a disclaimer,≤100
104496576734422,Giovany Pinzón,Giovany Pinzón,≤100
101207769235713,Zucami Poultry Equipment - International,These ads ran without a disclaimer,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
903577146395715,Toronto Centre,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
987563698019371,Duván Murillo Diputado,Duvan Murillo,≤100
203204102812,Fundación Friedrich Naumann para la Libertad México,These ads ran without a disclaimer,≤100
645168172181457,Gobernación de Caldas,Eikon Digital SAS,≤100
100576122973680,thegreats.co,These ads ran without a disclaimer,≤100
106126404356496,Incarceration Nations Network,These ads ran without a disclaimer,≤100
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,≤100
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,≤100
