Page ID,Page name,Disclaimer,Amount spent (DKK)
12860228293,Politiken,Politiken,2014
123653695693986,Motatos Danmark,Motatos,1220
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1215
65929129383,Røde Kors,Røde Kors,862
182121298931589,Odense Kommune,Odense Kommune,817
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,502
59143726810,Psykiatrifonden,Psykiatrifonden,502
748887235210811,Obton Forvaltning A/S,Obton A/S,429
106468772046278,Project Greensand,Project Greensand,421
12787473132,Berlingske,Berlingske,371
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,310
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,297
132344416862423,FOA,FOA,289
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,288
304554445813,Videncentret Bolius,Videncentret Bolius,268
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,239
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,228
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,226
250994288337708,Sex og Samfund,Sex og Samfund,226
133707013355759,Danner,Danner,214
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,212
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,207
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,204
55365680705,Greenpeace Danmark,Greenpeace Danmark,188
126543540781090,Ældre Sagen,Ældre Sagen,183
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,179
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,178
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,176
132271039718,Økolariet,These ads ran without a disclaimer,172
102154048301476,Lederstof.dk,Lederne,168
144098125661833,Nordea Invest,Nordea Invest,159
390925417751473,Erling Bonnesen,Erling Bonnesen,153
363339517015011,Aabenraa Kommune,Aabenraa Kommune,138
105511328705392,HØRT,Børns Vilkår,136
130388840342741,Danske Bank,Danske Bank,133
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,120
66328502645,Dagbladet Information,Dagbladet Information,112
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,110
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,105
246977185497434,Plastic Change,Plastic Change,103
