Page ID,Page name,Disclaimer,Amount spent (NZD)
6172127502,Vodafone New Zealand,Vodafone New Zealand,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,≤100
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
165702023478421,Family First New Zealand,Family First New Zealand,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
154331724631584,David Seymour,the Parliamentary Service on behalf of ACT New Zealand,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
109439615316279,Just Say No,Just Say No,≤100
408747529491004,Department of Conservation,Department of Conservation,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
110077017479600,One Sun in the Sky,Ewen Frank Mcqueen,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
206932501046,Habitat for Humanity New Zealand,Habitat for Humanity New Zealand,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
196967540964595,Mindful Money,Mindful Money,≤100
134871109877812,Save the Children New Zealand,Save the Children New Zealand,≤100
102546305868215,Marcus Buddo for Hastings Council,Marcus Buddo,≤100
112793716847509,Environmental Law Initiative,Environmental Law Initiative,≤100
339862213029966,DocPlay,These ads ran without a disclaimer,≤100
894827833893777,The Foodbank Project,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
190458384337103,SunRice,These ads ran without a disclaimer,≤100
