Page ID,Page name,Disclaimer,Amount spent (ZAR)
6011868110,Democratic Alliance,Democratic Alliance,≤100
136956534616,Times LIVE,TimesLIVE,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
107169379305548,TLU SA,TLU SA,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
208689879164310,ANC KwaZulu-Natal,Mfanelo Magwaza,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
2145594122138312,Action Society,Action Society,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
144985128871748,City of Cape Town,City of Cape Town,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
108096858922548,The People's Movement,The People's Movement,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
286506558722350,Inside Politics,Inside Politics,≤100
215481188466853,Riverside College,These ads ran without a disclaimer,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
277406505978578,E On 3 Group,These ads ran without a disclaimer,≤100
