Page ID,Page name,Disclaimer,Amount spent (PHP)
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1458
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,114
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,113
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,≤100
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,≤100
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,≤100
100228085283881,Support to Bangsamoro Transition - Subatra,Kenny Erad Nodalo,≤100
156752721080952,Sonny Angara,Sonny Angara,≤100
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,≤100
157551009622,U.S. Embassy in the Philippines,U.S. Embassy in the Philippines,≤100
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,≤100
495629064258114,Lolita Karen Javier,Amor U. Nacional,≤100
555503991321280,Geraldine Roman,Sulong Pilipinas,≤100
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
529901257160994,Paz Radaza,Klin Mar Mejo,≤100
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,≤100
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100
101382091400564,Atty. Tony Roman,Sulong Pilipinas,≤100
163550757135020,News5,News5,≤100
100296952926515,Brightest MD,Aj Lawrence Oxina Araba,≤100
1571061213111533,GlobeICON,These ads ran without a disclaimer,≤100
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,≤100
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,≤100
1566478310240623,Francis Tolentino,Francis Tolentino PH,≤100
200221643356497,Upsilon Sigma Phi,These ads ran without a disclaimer,≤100
100305568984268,EdukNaman,Philippine Business for Education,≤100
103264808504485,ScolaMagis,Scola Magis,≤100
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,≤100
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),≤100
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,≤100
374219229736809,Councilor Julius Bacote Frago,Julius Bacote Frago,≤100
101292275353483,Philippine Daily Inquirer,These ads ran without a disclaimer,≤100
532990460082661,"Senator Ronald ""Bato"" Dela Rosa",Senate of the Philippines,≤100
147975588597216,Stratbase,Stratbase,≤100
1922749344643532,The World Tonight,The World Tonight,≤100
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",≤100
100461849486706,Fred Pascual,Department of Trade and Industry,≤100
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,≤100
100350202335117,Benhur Abalos,Authority Asia Communications Inc.,≤100
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
265779500134955,SM Supermalls,SM Supermalls,≤100
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,≤100
104651994482422,88.30 Spring FM Tubod-Baroy,Amigoz Advertising Services,≤100
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100
112131201686528,SUPER KAP,The Message Booster Enterprise,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
331150954999781,We Effect Philippines,We Effect Philippines,≤100
106352075165169,e-Boto,e-Boto,≤100
107344477565011,Cong. Maria Fe Abunda,Chessa Sy Yutankin,≤100
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Jayvee Timbas,≤100
104894502421974,PH Biz Forum,The Message Booster Enterprise,≤100
223618785182273,Pilipinas,WFPH,≤100
969917173120995,Susan Yap,Sulong Pilipinas,≤100
144850891032982,Councilor VANJ Manugue,Evangel Shalom Santos Manugue,≤100
100108226244136,PH 24 ORAS,The Message Booster Enterprise,≤100
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100
229162103880856,Wanna Fact PH,WFPH,≤100
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,≤100
519699361443605,Municipal Government of Tboli,Antonio Renubas Cabinbin Iv,≤100
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100
101329642785264,Alyansa,The Message Booster Enterprise,≤100
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100
269175894020945,Radyo Pilipinas Today,WFPH,≤100
154386154617,WWF-Philippines,WWF-Philippines,≤100
112616081456317,Jezebel67,These ads ran without a disclaimer,≤100
547821942058909,Radyo Pilipinas Today,WFPH,≤100
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,≤100
388689438381348,Mike Defensor,The Mike Defensor Organization,≤100
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,≤100
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,≤100
100882379530282,Ortigas Files,The Daily Dosage Booster,≤100
425103024214244,Bawas Bisyo,Sin Tax Coalition,≤100
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,≤100
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100
108550374981954,DYRG 101.5 FM 'Blue Radio',These ads ran without a disclaimer,≤100
119405895873,Huawei,These ads ran without a disclaimer,≤100
1534645913418238,BDO Unibank,These ads ran without a disclaimer,≤100
123279176118,DHgate,These ads ran without a disclaimer,≤100
102784405896826,Love Fun Taiwan,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
