Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,204
196258110831945,Partido Valor,Partido Valor,112
414127029025760,CABAL,CABAL,≤100
110582257361172,Partido Azul,Partido Azul,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
104363285138486,Nosotros Guatemala,Partido Político Nosotros,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
116255971414800,Política Migración,Epifania Garcia,≤100
468114850661437,Noticias guate,Noticias guate,≤100
119274074432076,Ciudad Metrópolis,Ciudad Metrópolis,≤100
101555919274873,Mi Familia,Mi Familia,≤100
1710300235853890,Noticiero El Vigilante,Noticiero El Vigilante,≤100
122577984102328,Cotilleo,Cotilleo,≤100
102762215788405,VOS.gt,VOS.gt,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
107186558438030,GT Noticias Guate,GT Noticias Guate,≤100
103696968775786,Diestra La Revista,Epifania Garcia,≤100
856012741442139,Ipas LAC,NEUMA,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
161800283848513,CREO,CREO,≤100
1612828795636861,Movimiento Semilla,Movimiento Semilla,≤100
107863265440450,GuateNoticias,These ads ran without a disclaimer,≤100
102764015939243,Rosario Menéndez,Maria Del Rosario Menéndez Jimenez,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
281554395331686,República,"Republica GT, S.A.",≤100
268285610002238,FCN Nación,FCN Nación,≤100
