Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1569
2214398435317853,CNN Prima NEWS,FTV Prima,583
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,177
356451014434612,Marian Jurečka,KDU-ČSL,162
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,161
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,156
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,145
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,138
549351855145794,Michael Kohajda,Michael Kohajda,119
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,117
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,109
108726857444837,České zájmy v EU,DFMG,101
251656685576,KDU-ČSL,KDU-ČSL,≤100
158655234218517,KDU - ČSL Olomoucký kraj,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
307333759374560,Česká národní banka,Česká národní banka,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
721331648034162,Prostor Prostějov,Vojtech Jeřábek,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
640252196105724,Optimal Energy - Snižujeme náklady na energie,These ads ran without a disclaimer,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
101288484695293,Evropská soda,DFMG,≤100
122904381068079,divadlo Líšeň,Divadlo Líšeň z.s.,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
100113408672905,Probinex,Probinex,≤100
106940900140,Kafe.cz - pohoda pro ženy,VLTAVA LABE MEDIA a.s.,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
178362315106,European Parliament,European Parliament,≤100
90002267161,TOP 09,TOP 09,≤100
111041662264882,ČSSD,ČSSD,≤100
113743658978459,Meltingpot,Meltingpot,≤100
1900532106849242,Institut H21,Institute H21,≤100
378827025796132,Peak.cz,Peak.cz,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
124212050978293,Kverulant org,Kverulant org,≤100
799083753454179,Voxpot,Voxpot z. ú.,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
155406703122,Arnika,Arnika - Centrum pro podporu občanů,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
343857975108,AFS Mezikulturní programy - Czech Republic,AFS Mezikulturní programy o.p.s.,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
203833483473,Deník Referendum,Denik Referendum,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner,≤100
217321919134666,Kuba náměstek Rychtecký - Žijeme Pardubice,Jakub Rychtecký,≤100
711658465662315,XTV,XTV,≤100
109974011716057,Tereza Dolanská - členka zastupitelstva MČ Praha 11,Tereza Dolanská,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
176618874475277,Martina Ochodnická - poslankyně z Vysočiny,TOP 09,≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100
108305517466837,Tomáš Hradil - starosta města Krnova,"Krnovští patrioti, z.s.",≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
137378176473222,ProgresGuru.cz,These ads ran without a disclaimer,≤100
505222219639803,Diem25 v České republice,Lubos Tomsa,≤100
43855944703,Svobodní,Svobodní,≤100
307710452690539,Starostové a nezávislí - Jihomoravský kraj,Starostové a nezávislí • STAN,≤100
454610808347446,Rudolf Seifert - Koalice pro Holešov,Koalice pro Holešov,≤100
271054846258904,Praha 3,Městská část Praha 3,≤100
482433008501115,Future Landscapes,Tereza Domínová,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
64670453529,Pipelife International,These ads ran without a disclaimer,≤100
104906505095791,barber__rena,These ads ran without a disclaimer,≤100
104616245884993,casopis.voxpopuli,These ads ran without a disclaimer,≤100
