Page ID,Page name,Disclaimer,Amount spent (EUR)
480559052058396,Europska komisija u Hrvatskoj,Europska komisija u Hrvatskoj,≤100
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100
1487935214842281,Faktograf.hr,Faktograf.hr,≤100
280137422079068,Novi sindikat,Novi sindikat,≤100
314776818539194,Forum mladih SDP Hrvatske,SDP Hrvatske,≤100
110043074783222,Kindle Equality,Kindle Equality,≤100
603906399629215,Državni zavod za statistiku,Državni zavod za statistiku,≤100
103518083049370,NajboljaMamaNaSvetu.com,NajboljaMamaNaSvetu.com,≤100
688325737947866,Telegram.hr,Telegram Media Grupa,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
122332567514580,Energycom,Energycom d.o.o.,≤100
178362315106,European Parliament,European Parliament,≤100
86874647886,Net.hr,Net.hr,≤100
1580671625481423,Lonci&poklopci by Bajde,These ads ran without a disclaimer,≤100
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100
