Page ID,Page name,Disclaimer,Amount spent (ISK)
152804904889,Samfylkingin,Samfylkingin,8372
737169626371453,Heimildin,Stundin,786
573559522797177,Flokkur fólksins,Flokkur Fólksins,295
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,278
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,276
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,154
626846780726124,Viðreisn,Viðreisn,131
127758293960074,Evrópuhreyfingin - Já Ísland,Evrópuhreyfingin,107
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,102
156161194561570,Kjarninn,Kjarninn,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
153705438660098,Þórdís Lóa,Þórdís Þórhallsdóttir,≤100
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100
