Page ID,Page name,Disclaimer,Amount spent (KES)
110408975208360,Talking about matters,Well Made Strategy LLP,292
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,288
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,148
691631977553277,Nakuru County Government - Official,Martin Gicinga Macharia,102
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
1560131904305365,Njiiri B Promoters LTD,These ads ran without a disclaimer,≤100
102324481269298,Hon. Zamzam Mohammed,Obed Nyang'ai,≤100
112998718281728,Joseph Lesuran Etan,These ads ran without a disclaimer,≤100
104391049159456,Apollo Kiogora,These ads ran without a disclaimer,≤100
105647461757849,Azimio Inawezekana Na Raila.,Bonface Ouma,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
412238482219683,Kambaland,Kambaland,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100
101397592787841,Justice Chinonso Frewen III,These ads ran without a disclaimer,≤100
118509607841340,Texas Solar Group,These ads ran without a disclaimer,≤100
