Page ID,Page name,Disclaimer,Amount spent (CLP)
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,38051
580663538777736,Consejo Minero,Feedback Comunicaciones,12120
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,5946
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,4157
198921630648476,Vidrios Lirquen,Vidrios Lirquen,3726
105560941738247,Movilizando Chilenos,Movilizando Chilenos,2727
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,2514
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,2482
78239901502,Diario Financiero,Grupo DF,2482
104189318481439,Minería y Futuro,Mineria y Futuro,2349
104224427947088,Circula el Plástico,Metrix,1654
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1486
103030962615298,Chile YAAC,Chile YAAC,1024
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,823
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,631
102440186127973,,These ads ran without a disclaimer,358
221901754840837,Acciona.Chile,ACCIONA Chile,296
204430603582,La Tercera,These ads ran without a disclaimer,261
105896849068225,Great job,These ads ran without a disclaimer,240
1843354599272180,Américo Guajardo Oyarce - Alcalde de Río Claro,Américo Gustavo Guajardo Oyarce,236
105216102185508,Cvr_abogados,Cvr_abogados,233
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,203
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,175
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,135
108109118275648,Sandra Beltrami,These ads ran without a disclaimer,≤100
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,≤100
980724628611383,GayDatos Guía Turismo Lgtb De Latinoamérica,These ads ran without a disclaimer,≤100
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,≤100
1643674159197342,Corporación Municipal de Rancagua,Cormun,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
104211995857976,vegan_metal,These ads ran without a disclaimer,≤100
1540928829459673,ESPN Fans,These ads ran without a disclaimer,≤100
343478338971,Endeavor Chile,These ads ran without a disclaimer,≤100
2535216276502759,Beeok,Beeok,≤100
106300075678269,Nación Pensante,These ads ran without a disclaimer,≤100
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100
110627101828783,Dev.Pro Global,These ads ran without a disclaimer,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
104459035477031,Formación Judicial,These ads ran without a disclaimer,≤100
