Page ID,Page name,Disclaimer,Amount spent (PYG)
153958777947957,Paulo Reichardt,Paulo Reichardt,44028
1468570519872644,Santiago Peña,PRANA SA,28990
102963512483270,PyElige,PY Elige,23765
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,15557
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,14641
102266292553995,Sucia Política,Diego Ricardo Ramírez,13608
532716330164048,Sole Núñez,PautaPY,11684
325540631525675,En La Tecla,En la Tecla,11003
110447625137045,Pilar Callizo,PautaPY,9839
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,9032
102467002671611,Jorge Heisecke,Jorge Heisecke,6768
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,4980
196599783696918,Efrain Alegre,Efrain Alegre,4265
241512319274531,Sixto Pereira,Sixto Pereira,3676
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,2788
107558844100122,Pastor Filártiga,Pastor Filártiga,2185
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,2001
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,1917
517426394969535,Ricardo Canese,Ricardo Canese,1516
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,1369
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,1249
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,1035
102649292598442,Senador Hugo Richer,Senador Hugo Richer,1029
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,598
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,550
108154268869735,Dr. Vicente Fariña Senador,William Andrés Campuzano Ruiz,413
1151984808290856,Hugo Portillo,Hugo Portillo,406
881571071938611,Radar Social TV,Armando Daniel Urbieta,192
109041755331821,Esther Roa,Maria Esther Roa De Espinola,165
103429818624929,Edu Garay,Eduardo Garay,115
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
123599227695584,Patria Querida Lambaré,Patria Querida Lambaré,≤100
110519067948636,Silvani Concejal x Cordillera 2023,Anibal Silvani Asilvera Martinez,≤100
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,≤100
2308001132577054,Alejo Ventura,Alejo Ventura,≤100
165042833621264,Schneider Electric,These ads ran without a disclaimer,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
150229055012487,UNICEF Paraguay,UNICEF Paraguay,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
282537524017,Home of SOMA,These ads ran without a disclaimer,≤100
797815127058039,Delighttourscancun,These ads ran without a disclaimer,≤100
