Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,3030
399210657232918,PlanBørnefonden,PlanBørnefonden,2727
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2426
12860228293,Politiken,Politiken,2368
26458152911,SOS Børnebyerne,SOS Børnebyerne,1719
59143726810,Psykiatrifonden,Psykiatrifonden,1441
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1255
748887235210811,Obton Forvaltning A/S,Obton A/S,870
12787473132,Berlingske,Berlingske,862
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,808
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,806
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,799
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,795
867877683280051,Weekendavisen,Weekendavisen,749
55365680705,Greenpeace Danmark,Greenpeace Danmark,716
304554445813,Videncentret Bolius,Videncentret Bolius,691
167887506877,AIDS-Fondet,AIDS-Fondet,624
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,599
437410226312057,Københavns Kommune,Københavns Kommune,568
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,549
54779960819,United Nations,United Nations with Facebook Ad Credits,480
852608988134698,Tikko,Tikko,468
154415494575789,IDA,IDA,464
104544224264943,3F Transport,3F Transport,430
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,425
110560691837684,SolCompagniet,SolCompagniet,410
125934997444897,SuperBrugsen,Coop,404
167891603415958,Lederne,Lederne,301
126543540781090,Ældre Sagen,Ældre Sagen,300
123653695693986,Motatos Danmark,Motatos,286
130388840342741,Danske Bank,Danske Bank,271
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,260
20303574131,Nationalmuseet,Nationalmuseet,257
314676938743,DM din akademiske fagforening,DM,254
19176473894,IMS (International Media Support),IMS (International Media Support),240
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,238
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,224
102154048301476,Lederstof.dk,Lederne,203
246977185497434,Plastic Change,Plastic Change,192
287306323369,Børnecancerfonden,Børnecancerfonden,191
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,187
250994288337708,Sex og Samfund,Sex og Samfund,185
102514162425194,Frederik Vad,Nielsen Frederik Vad,183
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,182
163693837526135,Ann Lindhardt,Lindhardt Ann Lindgren,170
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,167
111561545539837,Krigsmuseet,Krigsmuseet,165
657491824390744,Spring Copenhagen,Spring Copenhagen,160
304554445813,Videncentret Bolius,Bolius,151
67571270393,Red Barnet,Red Barnet,149
671022293105597,Alex Vanopslagh,Alex Vanopslagh,143
334571029981175,DM og MA studerende,DM,141
121570596369,CARE Danmark,CARE i Danmark,140
367522986719919,Gastech-Energi,Gastech-Energi A/S,140
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,111
74796954245,SF,SF,102
101431661579957,Bornholmnyt.dk,Bornholmnyt.dk,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
105511328705392,HØRT,Børns Vilkår,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
107321098977584,Elisa Rimpler,BUPL,≤100
281457390200,Nørrebro Teater,Nørrebro Teater,≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
106905478298874,Anton Brüniche-Olsen,Anton Brüniche-Olsen,≤100
341299649231023,Zetland,Zetland,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,≤100
1684646181850363,TjekDet,TjekDet,≤100
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
403080373110437,LA Tequila Bar København,These ads ran without a disclaimer,≤100
612493208870006,Kemp & Lauritzen A/S,Kemp & Lauritzen A/S,≤100
28159151157,FOF København,FOF København,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
186645960378,Danwatch,Danwatch,≤100
220361474643059,Arla,Arla,≤100
113555862534,SF Ungdom,SF Ungdom,≤100
194089010674568,Finansforbundet (DK),Finansforbundet (DK),≤100
194452460650048,Global Aktion,Global Aktion,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
72672361910,Børns Vilkår,Børns Vilkår,≤100
183887801641951,Verdens Skove,Verdens Skove,≤100
568507866664113,Forlaget Orbis,Forlaget Orbis,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,≤100
110834314440892,Saudi Green Initiative,These ads ran without a disclaimer,≤100
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
284571169850,Nyt Europa,Nyt Europa,≤100
47703234827,Københavns Hovedbibliotek,Københavns Hovedbibliotek,≤100
101875815016312,Caroline Victoria Christensen,Caroline Victoria Christensen,≤100
1446381202351408,Føljeton,Føljeton,≤100
125755924132043,Socialdemokratiet i Gladsaxe,Andersen Henrik,≤100
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
1396986243876509,Anders Kronborg,Anders Kronborg,≤100
1939759359652869,Gate To Nature,These ads ran without a disclaimer,≤100
1724068710936501,Anja C Jensen,HK Danmark,≤100
1417938685172201,Anders Wolf Andresen - politiker,Andresen Anders Wolf,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
101060098045290,Stemman Podcast,Stemman Podcast,≤100
108086794971176,Innovationscenter for Økologisk Landbrug,Innovationscenter for Økologisk Landbrug,≤100
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
543437586483586,Anders Gøthe,Gøthe Anders,≤100
100416662311928,Vid&Sans,Tore Bonnerup,≤100
1817924258521386,Tina-Mia Eriksen,Eriksen Tina Mia,≤100
305608429284,EU Environment,These ads ran without a disclaimer,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
112567671704449,Centrum-Demokraterne,Centrum-Demokraterne,≤100
102472071927163,Simon Bauer,Simon Bauer,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
799393486914720,Biosphere VR,These ads ran without a disclaimer,≤100
110572950820650,Jonas Bjørn Whitehorn,Jonas Whitehorn,≤100
111676898052590,Fredensborg Folkeuniversitet,Fredensborg Folkeuniversitet,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
144108509849460,Dansk Folkeparti i Gribskov,Brian Jørgensen,≤100
1541220236121470,Katarina Ammitzbøll,Katarina Ammitzboell,≤100
214488091924495,Retsforbundet - Danmarks bæredygtige parti,Poul Gerhard Kristiansen,≤100
107575374711850,SAGA DK,Saga,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
109252350463401,Træ i Byggeriet,Træ i Byggeriet,≤100
67290408185,Trine Mach,Trine Pertou Mach,≤100
159933657497144,Lars Møller Pedersen,Lars Pedersen,≤100
356590264357569,Palæstinaorientering,Ole Olsen,≤100
169715288124007,Kristine Amalie Rostgård,Kristine Amalie Rigmor Rostgård,≤100
103160762433020,Ester Esmarch KD,Ester Esmarch,≤100
1855220058133534,Christina Rønne,Henrik Jensen,≤100
1822254634537356,Nye tider,Nyetider.nu,≤100
110166048670012,Intree,Intree,≤100
573106029493991,Marie-Louise Jørgensen SF,Jørgensen Marie-Louise Peschardt,≤100
178362315106,European Parliament,European Parliament,≤100
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100
262868500820455,Dina Raabjerg,Myrup Dina Hoff,≤100
112258666998453,Iperiferi,These ads ran without a disclaimer,≤100
200765843356728,REO,Ren Energioplysning,≤100
2047554945456852,Climaider,These ads ran without a disclaimer,≤100
106776559007113,Новости дня,These ads ran without a disclaimer,≤100
398144900313793,"Mads Præstegaard, SF Roskilde Byråd",SF Roskilde,≤100
109261517088528,Fremstillingsindustrien,Dansk Industri,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
56548319325,IESE Business School,These ads ran without a disclaimer,≤100
322277311634083,First Ascent,These ads ran without a disclaimer,≤100
156279764411149,Times Higher Education,These ads ran without a disclaimer,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
130291281110782,Wendover Productions,These ads ran without a disclaimer,≤100
156535821166579,Logpoint,These ads ran without a disclaimer,≤100
113335433357256,Ecosystems2030,These ads ran without a disclaimer,≤100
