Page ID,Page name,Disclaimer,Amount spent (INR)
270666596375251,Jhatkaa.org,Jhatkaa.org,109
109937650579639,discovery+,discovery+,≤100
118837474478228,Northeast With NaMo,Northeast With NaMo,≤100
1510631479236816,Hawa Badlo,Interactive Bees Pvt Ltd,≤100
479998865355592,Aditya Birla Group,Aditya Birla Group,≤100
109545244848137,Crafto,Kutumb App,≤100
209945362405121,Gaurav Gupta,These ads ran without a disclaimer,≤100
103782051383159,School of Politics,School of Politics,≤100
103403614933648,M Raghunath Yadav,Tidal Digtal Tech,≤100
142752549111246,Construction World,Asapp Info Global Services Pvt. Ltd.,≤100
30290552843,Greenpeace India,Greenpeace India Society,≤100
616449045100031,Are yr firrrr pyr hogyaaaa,These ads ran without a disclaimer,≤100
123405501008524,Mercedes-Benz India,Mercedes-Benz India,≤100
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,≤100
735039576525115,Josh Talks,Josh Talks,≤100
544920495569144,CP Joshi,CP Joshi,≤100
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,≤100
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,≤100
153891144797146,Uttam Kumar Reddy,Uttam Kumar Reddy,≤100
21169267101,Give,Give,≤100
104498182955926,Tetra Pak  India,These ads ran without a disclaimer,≤100
105220971387970,BIBSIKHA,BIBSIKHA LLP,≤100
132689140088396,smilefoundation,smilefoundation,≤100
109986065209042,Mera Apna Rahul,MeraApnaRahul,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
333426070147135,Benny Kuriakose Associates,Benny Kuriakose Associates,≤100
109141098395573,Inclusive Minds,Inclusive Minds,≤100
516576275094648,BJP Assam Pradesh,Bharatiya Janata Party (BJP),≤100
187001568384506,Shekhar Hospital,Publicity Mantra,≤100
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,≤100
114451635051147,Zam zam electronic,These ads ran without a disclaimer,≤100
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,≤100
112314771829803,NorthEast Global Investors Summit,NorthEast Global Investors Summit,≤100
797927846899300,Flag Foundation of India,Flag Foundation of India,≤100
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,≤100
106253252173942,Ramchandra Sardhana,Ramchandra Sardhana,≤100
1614689125343644,SILAII,SILAII,≤100
586574801848194,Sunil Mendhe,Sunil Mendhe,≤100
108271762113626,Stand Up. Act,Breakthrough Trust,≤100
1584395508448696,Manash Borah,Manash Borah,≤100
102585599142804,Baatein Unlocked,Baatein Unlocked,≤100
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,≤100
132689140088396,smilefoundation,Smile Foundation,≤100
2077783725571679,editorji,editorji,≤100
132495066874513,GAIL (India) Limited,Interactive Bees Pvt. Ltd,≤100
150727778825020,Mobius Foundation,Mobius Foundation,≤100
112709838355954,Prachar99,Prachar99,≤100
467206496957655,Indian Institute of Democratic Leadership - IIDL,Pactic Media Concepts,≤100
165714096933078,Piyush Goyal,Piyush Goyal,≤100
411129449009589,K.C. Venugopal,K.C. Venugopal,≤100
1613686538669654,Ashok Singhal Foundation,Digital Xplode,≤100
106031695650490,Wazir koir singh wala ਵਜ਼ੀਰ ਕੋਇਰ ਸਿੰਘ ਵਾਲਾ,These ads ran without a disclaimer,≤100
674757045920691,Jayadev Galla,Jayadev Galla,≤100
234910573228520,Chhattisgarh Tourism,Chhattisgarh Tourism,≤100
316365575140365,Rozana Spokesman,Rozana Spokesman,≤100
104224979066687,The Unmute AUS NZ,The Unmute AUS NZ,≤100
678876002499539,Mohd Shamim Khan,MEGA TRENDS ADVERTISING LTD,≤100
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,≤100
897056127025640,InKhabar,InKhabar,≤100
100106038104382,Vishal Saini,Vishal Saini,≤100
112058781694921,Fiigs India,Lebhaari,≤100
102715296085726,Neta Ji,Awesomebyte,≤100
1115824925177464,The Jaipur Dialogues,JD Digital Pvt Ltd,≤100
2674556322574193,धर्म रक्षक धामी,धर्म रक्षक धामी,≤100
117296738068328,"old Coins Buyer,mob,9040937146",These ads ran without a disclaimer,≤100
108310592149005,Maharashtra Jayate,Futuready Media India Pvt Ltd.,≤100
384000501947350,Devendra Yadav,Think First,≤100
204318116677554,National Herald,National Herald,≤100
394168494317389,MIT World Peace University,MIT World Peace University,≤100
660476430787331,Gaurav Pandhi,Gaurav Pandhi,≤100
150842081598604,Kunaal Vermaa,These ads ran without a disclaimer,≤100
1528722550759100,International Global Network,These ads ran without a disclaimer,≤100
105886905452442,Maharishi University of Management & Technology Bilaspur,These ads ran without a disclaimer,≤100
1499334163616511,The CSR Journal,The CSR Journal,≤100
787058924737807,Khalsa Gymnastic Works,Keyword India Network Pvt. Ltd.,≤100
102849068803791,Amaresh Rai,Amaresh Rai,≤100
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,≤100
107409802039383,Har Haath Shakti,Har Haath Shakti,≤100
107011868950890,মোদীৰ সৈতে অসম,মোদীৰ সৈতে অসম,≤100
108015368279979,Solh Wellness,Solh Wellness,≤100
136804713571547,Nilkanth Singh Munda,Nilkanth Singh Munda,≤100
103166942094469,Lakhan Singh Dangi,Lakhan Singh Dangi,≤100
141491449241356,Ranjitsinh Mohite Patil,Ranjitsinh Mohite Patil,≤100
2431806523558570,Aditya Bhagat,Aditya Bhagat,≤100
101281708260644,Samdarsi meena Sarpanch,Samdarsi meena Sarpanch,≤100
101336485851893,Dr Hanuman Barala,Dr Hanuman Barala,≤100
390976557590103,I Support Narendra Modi,I Support Narendra Modi,≤100
241514919617090,Dileep Puri,Dileep Puri,≤100
108992338707380,Ankur Warikoo Courses,These ads ran without a disclaimer,≤100
101437656247049,Modi Quotes,Modi Quotes,≤100
100404872215907,Rishabh,Rishabh,≤100
104075839436861,Sathesh Yadav Gaddamu,These ads ran without a disclaimer,≤100
713416382011902,Sahil Shivaji Kedari,Sahil Shivaji Kedari,≤100
438039076647417,Dr. Anirban Ganguly,Dr. Anirban Ganguly,≤100
108080828884036,Gehlot Phir Se,DesignBoxed,≤100
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,≤100
106534988325624,Mradubhashi News,Mradubhashi News And Entertainment Pvt Ltd,≤100
110115671863420,Kacche Din,Kacche Din,≤100
667862236707254,Rohit Kumar Singh,Rohit Kumar Singh,≤100
426881010719758,Soumik Hossain,Soumik Hossain,≤100
330760810293224,HelpAge India,HelpAge India,≤100
101206052272845,Devi Singh Shekhawat,Devi Singh Shekhawat,≤100
2258115727808996,Dr Prabhuram Choudhary,Newrise Technosys Pvt. Ltd.,≤100
235746856771965,HVP Mandal,HVP Mandal,≤100
107660828589805,Dr K.R. Daukiya,Dr K.R. Daukiya,≤100
439063049462765,Kanimozhi Karunanidhi,Kanimozhi Karunanidhi,≤100
685881558130468,Kamal Nath,Kamal Nath,≤100
104633612411419,Dr Samir Kagalkar,Dr Samir Kagalkar,≤100
148039562030208,सुशील आनंद शुक्ल संचार प्रमुख छत्तीसगढ़ कांग्रेस,सुशील आनंद शुक्ल संचार प्रमुख छत्तीसगढ़ कांग्रेस,≤100
107931275693115,Dr. Ravi Naik,SME METRIX,≤100
174239349897920,Samadhanabhiyan Ngo,Samadhanabhiyan Ngo,≤100
194459837556472,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,≤100
253882521658554,Dr Somya Gurjar,Dreams Infosoft Technology Pvt. Ltd.,≤100
480092278808295,Vishvas Kailash Sarang,Vishvas Kailash Sarang,≤100
102756395650702,Sudhakar Bhalerao,Sudhakar Bhalerao,≤100
115567171457504,Themokikoki,Themokikoki,≤100
107996952351669,sanoj_7336,These ads ran without a disclaimer,≤100
521087391666842,Dr.Rajesh Babal,Dr.Rajesh Babal,≤100
168545223213479,Omprakash Hudla,Omprakash Hudla,≤100
928448863892029,RK Sinha,RK Sinha,≤100
102869179333448,Vijay Sahu,Vijay Sahu,≤100
109551095231534,Prashant Parashar,Prashant Parashar,≤100
109602460457417,न्याय 24 न्यूज़,न्याय 24 न्यूज़,≤100
116757744675686,Olkha Pahu,Futuready Media Pvt Ltd.,≤100
116658778177847,"Jio Phone,5G smartphone Price,1500 All India delivery",These ads ran without a disclaimer,≤100
167118396824153,Akshay Kanti Bam,Akshay Kanti Bam,≤100
435124759989017,Yogendra Singh Mandloi,Yogendra Singh Mandloi,≤100
715515095146698,Gandra Venkataramana Reddy,Gandra Venkataramana Reddy,≤100
101442072982172,Mujeeb Ullah Shareef,Mujeeb Ullah Shareef,≤100
112278841953481,Coins company Mumbai,These ads ran without a disclaimer,≤100
106753539042848,Values 20 Group,Brand Balance,≤100
102599059232174,Lokshahi Party,Lokshahi Party,≤100
263560423714979,Dr. Mahesh Sharma,Dr. Mahesh Sharma,≤100
1807761416182426,Kamal Midha,Kamal Midha,≤100
104412674561203,Hitesh Yadav Ru,Hitesh Yadav Ru,≤100
1336863726383886,Gopal Lal Sharma,Gopal Lal Sharma,≤100
1623266867990179,Bharat beniwal,Bharat beniwal,≤100
110402195457221,देवभूमि के धामी,Devbhoomi Ke Dhami,≤100
367203836657399,Rajendra Singh Surpura,Rajendra Singh Surpura,≤100
537021156329658,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,≤100
183824978467083,Rao Inderjit Singh,Rao Inderjit Singh,≤100
367693910079524,Mohit Jaswant Yadav Page,Mohit Jaswant Yadav Page,≤100
501312639983943,Manish Jaiswal,Manish Jaiswal,≤100
112202090641860,G Pradeep,G Pradeep,≤100
115181543568557,Trade4climate INDIA,These ads ran without a disclaimer,≤100
2238940452991193,Adv. Santosh Pandey,Adv. Santosh Pandey,≤100
335846976546817,Mandumula Parmeshwar reddy,Mandumula Parmeshwar reddy,≤100
101060925009811,Sandeep Jain - संदीप जैन गुड्डा,Sandeep Jain - संदीप जैन गुड्डा,≤100
411581785652009,Karamjit Singh Rintu,Karamjit Singh Rintu,≤100
112663657897856,डॉ. दीपक भवर,डॉ. दीपक भवर,≤100
111933805321460,pen pencil natraj company home wark job 15000 advance 3000 salary,These ads ran without a disclaimer,≤100
716724752429364,Dr. Ashutosh Jhalani,Dr. Ashutosh Jhalani,≤100
179765292047054,Manickam Tagore,Minswaysolutions,≤100
418319961612958,Sunil Rane,Sunil Rane,≤100
112918833950965,Nanna Goal,Nanna Goal,≤100
358089768022150,Vishnu Lata,Digital Computer Classes,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
511534885920581,Sudhir Reddy,Politics for Impact,≤100
119983657758739,"Dilip Singh Jadhav ""Baba""-BJP","Dilip Singh Jadhav ""Baba""-BJP",≤100
103293182413542,thefreshlybrewedcoffee,These ads ran without a disclaimer,≤100
105358765987796,,Digital Story,≤100
671318249724494,Manju sharma fan's club,digital computer classes,≤100
115576824776333,Khabar Garhwal,Khabar Garhwal,≤100
112535435069346,मकराना हलचल,मकराना हलचल,≤100
739221966159227,Rajesh Singh Dayal,Rajesh Singh Dayal,≤100
108141294888035,USTV INDIA,USTV INDIA,≤100
106157435829826,अमित कुमार राणा,अमित कुमार राणा,≤100
100610522981590,Janki Yadav - जानकी प्रसाद यादव,These ads ran without a disclaimer,≤100
