Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,1202
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,159
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
109629923719970,Nely Gallo senadora por Tarija,Mayortec,≤100
108783105403245,Institución ITBIS,These ads ran without a disclaimer,≤100
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
101304192456744,carososky,These ads ran without a disclaimer,≤100
1434475783438153,Magical,These ads ran without a disclaimer,≤100
105653850798015,Marcelo Pedrazas,Erick Marcelo Pedrazas Lopez,≤100
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100
103992288141312,WingFoil Racing,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
112736661782449,Z-64-pro,These ads ran without a disclaimer,≤100
109234018766722,Arkad-03,These ads ran without a disclaimer,≤100
105416375854252,Yu-236,These ads ran without a disclaimer,≤100
183818095119937,Aire Nuestro,These ads ran without a disclaimer,≤100
153763928331325,IPSIS,These ads ran without a disclaimer,≤100
