Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,145
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
110555990500784,Ingvar Ellefsen - Diputado,Ingvar Ellefsen,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102189257909600,Mariela Baldivieso,Mariela Baldivieso,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
101050286178476,Enrique Tejerina Periodista,These ads ran without a disclaimer,≤100
