Page ID,Page name,Disclaimer,Amount spent (PLN)
176114889652,Kancelaria Premiera,Kancelaria Premiera,147
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,145
654912251187357,Grupa PGE,Grupa PGE,122
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,117
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
108675458379147,Liczy się energia,Liczy się energia,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,≤100
178362315106,European Parliament,European Parliament,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
50063176484,TVN24,TVN,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
137877409609952,Lewica,Nowa Lewica,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
109773357916668,BiznesiStyl,BiznesiStyl,≤100
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100
107898832590939,European Commission,European Commission,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,≤100
1683534065241470,OKO.press,OKO.press,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
521216701360487,MURATOR,MURATOR,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
304324553486898,Paweł Frankiewicz,Paweł Szczepan Frankiewicz,≤100
114524274896891,Polska nеws,These ads ran without a disclaimer,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
