Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,1330
475681929154100,国連UNHCR協会,国連UNHCR協会,274
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,120
208661552479830,日本財団,Shigeru Fujita,108
108125608653506,米国株 高配当投資 Oxford クラブ,These ads ran without a disclaimer,≤100
1899665293632534,チームラボ採用 / teamLab Recruit,These ads ran without a disclaimer,≤100
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,≤100
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,≤100
103161515483081,Japan Innovation Review,These ads ran without a disclaimer,≤100
109669301599582,ビーハック（日中サービス支援型障がい者グループホームfc募集）,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
111759777259677,ローカル・マニフェスト推進連盟,健輔 山内,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
111576364644366,Photoshop Express,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
322077837850474,FPの家,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
127831886126123,Africa Health ExCon,These ads ran without a disclaimer,≤100
