Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,13496
102389958091735,Generál Pavel,Petr Pavel,7963
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1677
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1554
2214398435317853,CNN Prima NEWS,FTV Prima,1520
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1261
109056560836,iFortuna.cz,iFortuna.cz,971
214827221987263,Andrej Babiš,ANO,906
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,415
102403989060169,Pomáháme Ukrajině,DFMG,380
1453439331617040,Volím generála Pavla,Frantisek Honsa,276
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,270
120343698070515,Liberální institut,Liberální institut,197
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",187
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,186
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,163
197010357446014,Ondřej Prokop,Ondrej Prokop,161
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,158
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,154
159736174123806,Železná koule,Železná koule,145
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,140
107563435940797,Skanska v ČR a SR,Skanska,125
123858471641,iROZHLAS.cz,Český rozhlas,108
178362315106,European Parliament,European Parliament,106
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",101
120461304659141,O2 CZ,O2 Czech republic,≤100
345130612167293,Demagog.CZ,Demagog.cz,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
2277494545898464,The Eco Experts,These ads ran without a disclaimer,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
43855944703,Svobodní,Svobodní,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
129090553792481,Central Group,CENTRAL GROUP a.s.,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
90002267161,TOP 09,TOP 09,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
523450094407778,Marek Ženíšek,TOP 09,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
100233499519966,Referendum Dobříš,Referendum Dobříš,≤100
104452639037483,Starostové a nezávislí Unhošť,Michal Turnhöfer,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
194467420912201,Já volím děti,Já volím děti,≤100
103567498863549,Ecoista,These ads ran without a disclaimer,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
112047867160283,Průchová & Pelán advokátní kancelář,"PRŮCHOVÁ & PELÁN, advokátní kancelář",≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
