Page ID,Page name,Disclaimer,Amount spent (NZD)
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
165702023478421,Family First New Zealand,Family First New Zealand,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
106234625226591,Today FM New Zealand,Today FM,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
109439615316279,Just Say No,Just Say No,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
167649839918105,Nelson City Council,Nelson City Council,≤100
205639639594736,Socialist Equality Group - New Zealand,Thomas Julian Bogle Petterson,≤100
109980308618348,Stop Co-Governance,Stop Co-Governance,≤100
110060768154548,Climate Commons,Climate Commons,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
309846686264586,Scott Watson Fact,Thomas John Watson,≤100
112793716847509,Environmental Law Initiative,Environmental Law Initiative,≤100
196967540964595,Mindful Money,Mindful Money,≤100
151942197817,New Zealand Wine,These ads ran without a disclaimer,≤100
439629189489578,Ali Jones Innes Community Board,Alison Allsop-Jones,≤100
266147123497304,Creative New Zealand,Creative New Zealand,≤100
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100
101178458862216,Labour Ethnic Communities,NZ Parliamentary Service on behalf of Labour Ethnic Communities,≤100
