Page ID,Page name,Disclaimer,Amount spent (INR)
1482722852027229,Durgesh Pathak,Ojas Bhandari,4951
1041070232620031,Sesame Workshop - India,Sesame Workshop India,4612
21169267101,Give,Give,4569
568928239883450,The Times Of A Better India,The Times Of A Better India,4142
206756829376811,BJP Delhi,BJP Delhi,3527
326102339565,Oxfam India,Oxfam India,2809
104516512296314,Kartikeya Sharma,Adv Tech,2480
805526169610318,Shubhashray Housing India,shubhashray housing india,1883
270666596375251,Jhatkaa.org,Jhatkaa.org,1706
404746486258732,Project Nanhi Kali,Project Nanhi Kali,1488
174283119250672,Save the Children India,Bal Raksha Bharat,1293
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,1069
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,955
930252663732571,Help Delhi Breathe,These ads ran without a disclaimer,847
30290552843,Greenpeace India,Greenpeace India Society,841
285029500623,CARE India,CARE India,749
107662551383404,Adore happy homes Pride,Aggarwal Buildtech,725
104663008973111,मैं मिथिला हूँ,Summit Polcom,688
675268652538693,Dr Dhan Singh Rawat,Raj Singh,679
107395897271506,Kutumb,Swatantra Verma,545
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,540
922534064468145,Capt. Meenu Beniwal,Jasvinder,536
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,505
464064544386914,Social Expert,Pranav Kumar,500
354781738391591,Harender singhal,Yash Singhal,498
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,492
100711749611083,Bharat Kaushik,Bharat Bhushan,474
101726242702714,ये नया बिहार है,Summit Polcom,468
578430339598121,Lalit Panwar,Kanav Kathuria,466
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,460
1108242266050014,Mohan Lal,Kanav Kathuria,430
184147401792785,Neeldaman Khatri,Click2Public Technologies OPC Pvt. Ltd.,419
1287678198049472,Child Help Foundation Outreach,Child Help Foundation Outreach,400
210251616112761,India Development Review,India Development Review,362
2205544183064603,Surender Panwar,Ashish Sakhuja,345
105671775473178,Jan Suraaj,Jan Suraaj,320
163069183728018,NBS News हिन्दी,Jagjit Sharma,311
1182641851767516,JP Dalal,Jai Prkash Dalal,295
30290552843,Greenpeace India,Greenpeace Environment Trust,270
132689140088396,smilefoundation,Smile Foundation,251
