Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,199
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
109652028193268,Revizije info,Revizije info,≤100
102978625924006,Небојша Дринић - Nebojša Drinić,Небојша Дринић,≤100
147315858633088,Istinomjer,Istinomjer,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
197596636939679,tacno.net,Tacno.net,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
2430163100537312,Spin Info,Spin Media,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
1175187435840080,SDP Bihać,SDP Bihać,≤100
2246107578840730,Vēja enerģijas asociācija,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
104668218997624,Bestofally,These ads ran without a disclaimer,≤100
107914328307591,Rukometni Klub Stolac,These ads ran without a disclaimer,≤100
103041852538325,Ognjen Vukojević - Огњен Вукојевић,Ognjen Vukojević,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
23596074088,Dazed and Confused Magazine,These ads ran without a disclaimer,≤100
