Page ID,Page name,Disclaimer,Amount spent (MXN)
104680124489636,Demoscopia Digital,Demoscopia Digital,3165
923633637651202,Morena Sí,Morena Sí,2567
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,1233
101435299357501,Ahora #EsAdán,Con Adan Si,1116
727958977345076,Camino al Andar,A Lo Tabasqueño,988
106668088909595,Javier Jiménez Jiménez,Javier Jiménez,500
1879285485657995,Dr. Pepe Cruz,Pepe Cruz,304
1175632059230164,Vuntu,Vuntu,285
390528021812774,Jorge Luis Llaven Abarca,Jorge Llaven,276
122404620204,Oxfam México,OXFAM MEXICO AC,269
1520610478183053,Badabun,Vanessa Rivera,214
803041666459797,Enrique de la Madrid,Enrique de la Madrid,199
710439142491735,Aldo Ruiz,Tintorama Digital,167
254852601222832,CEMEX México,CEMEX México,167
104327681932236,Cfeistas Con La Cuarta Transformación,Eduardo Ernesto Vázquez Gutiérrez,162
1452189031676518,Hyundai México,HYUNDAI MEXICO,156
1892756260949366,Joaquín Zebadúa Alva,Jonathan Samuel Cervantes Rodriguez,152
48966795116,Amnistía Internacional México,Amnistía Internacional México,148
104280278920721,Pueblo Conectado,Julio Florencio Lopez Sanchez,137
556204284838704,Realidades “Periodismo con verdad”,Karina Guadalupe Martinez Vivanco,130
56713285274,Greenpeace México,Greenpeace México,128
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,127
114158248252278,Convocatorias 2023,Convocatorias 2023,125
492853084519289,Héctor Narváez MX,Héctor Freddy Robaldi Narváez,117
264773293005,Marko Cortés,Marko Cortés,111
459633917507063,El Periodista MX,Héctor Freddy Robaldi Narváez,109
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,107
103824522682236,Sigamos La Transformación,Raymundo Morales,107
103330742206848,Hamlet Almaguer,Hamlet Almaguer,106
102149862010295,México Democrático,México Democrático,102
133478060111915,CEMEX Impacto Social,CEMEX México,102
103146715098739,Jaime Acevedo,INGENIO,≤100
109634395756375,Save the Children México,Save the Children México,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
114011478301483,Institute for Obesity Research,Institute for Obesity Research,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
101235928847565,Avidel Villarreal,Avidel Villarreal,≤100
174058432636166,El Deforma,El Deforma,≤100
108094781915171,Reinforma Noticias,Reinforma Noticias,≤100
1545555582174942,TResearch,TResearch,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,≤100
101267031439463,Voz de las Empresas,Consejo de la Comunicación,≤100
574156589304808,Visión Chiapas Magazine Mx,Visión Chiapas Magazine Mx,≤100
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,≤100
1297159123630144,Ulises Ruiz Ortiz,Ulises Ernesto Ruiz Ortiz,≤100
112263625166092,El Siervo De La Nación,Gabriel Alejandro Romero Gallaga,≤100
458859544909547,DICES,DICES,≤100
815084088508730,Dr. Chilo Isidro Ovando,Isidro Ovando Medina,≤100
105728245738079,Andan Agusto,Que Siga López,≤100
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
115759524751786,Mujeres Con Claudia,Mariana Granados,≤100
