Page ID,Page name,Disclaimer,Amount spent (CAD)
303473312998028,FedEx,FedEx,1031
283487578481273,Énergir,Énergir,513
633812813408377,Elections Canada,Elections Canada,476
152467601467262,BMO Groupe financier,BMO Groupe financier,406
10359721433,War Child Canada,These ads ran without a disclaimer,403
117091071653627,Ministère de l'Emploi et de la Solidarité sociale,Ministère de l'Emploi et de la Solidarité sociale,364
19750184960,Greenpeace Canada,Greenpeace Canada,362
249042335139282,BDC,BDC,350
168664596658538,Anna Gainey,Anna Gainey Campaign,345
106917558391358,Alliance nouvelles voies,Pathways Alliance,314
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,306
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,297
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,273
53321777320,Coeur + AVC,Coeur + AVC,263
177741812241442,SCFP-Québec,le SCFP,248
186266941387011,BMO Financial Group,BMO Financial Group,228
121222984568561,Amnesty International Canada,Amnesty International Canada,219
1522162571382952,Oceana Canada,Oceana Canada,212
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),194
63358436494,Naître et grandir,Naître et grandir,194
100150989152010,Bonterra Tissue,Bonterra Tissue,191
188385537886041,ICI Québec,Radio-Canada,182
6954922243,Green Party of Canada | Parti vert du Canada,Green Party of Canada | Parti vert du Canada,171
191240938428019,Le Devoir BIS,Le Devoir,160
198488710161725,"Ministère de l'Agriculture, des Pêcheries et de l'Alimentation - MAPAQ","Ministère de l'Agriculture, des Pêcheries et de l'Alimentation du Québec (MAPAQ)",149
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,130
208067655942289,Postes Canada,Canada Post,129
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,128
1097840090260804,National Police Federation,National Police Federation,115
376006035816016,Storyworth,These ads ran without a disclaimer,111
168889579973,Fondation David Suzuki,Fondation David Suzuki,111
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,110
6319213302,Heart & Stroke,Heart & Stroke,102
168106993245736,Canada Post,Canada Post,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
54125409458,Oxfam-Québec,Oxfam-Québec,≤100
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,≤100
152856822182,ICI Ottawa Gatineau,These ads ran without a disclaimer,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100
1590219921201770,Élections Canada,Élections Canada,≤100
211828366085734,U-Report Canada - Français,UNICEF Canada,≤100
186898398016771,FRONT - Femmes Regroupées en Options Non Traditionnelles,FRONT - Femmes Regroupées en Options Non Traditionnelles,≤100
108425434716453,Dehors par URBANIA,URBANIA MEDIA,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
167054910655,Ville de Québec,Ville de Québec,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
233017897569896,Emplois en régions,Emplois en régions,≤100
211536155525838,ICI Estrie,ICI Estrie,≤100
257741694238490,Collège des médecins du Québec,Collège des médecins du Québec,≤100
107424984239,Société pour la nature et les parcs - SNAP Québec,Société pour la nature et les parcs - SNAP Québec,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,These ads ran without a disclaimer,≤100
361634250595693,Victoriaville et sa région,MRC d'Arthabaska,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
202220023130891,Bell Canada,Bell Canada,≤100
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100
189141609842,Ville de Gatineau,Ville de Gatineau,≤100
139043186159634,Ville de Victoriaville,Ville de Victoriaville,≤100
345209975371,Canadian Business,These ads ran without a disclaimer,≤100
167559993283868,Nature Québec,Nature Québec,≤100
2424592771126530,Jean Coutu La Plaine,PHARMALEAD,≤100
108749024047564,Boursiers McCall MacBain Scholars,These ads ran without a disclaimer,≤100
214866875236330,PROMIS,Promis Immigration,≤100
419813708382526,"Claude Larochelle, conseiller municipal de Fabreville","Claude Larochelle, conseiller municipal",≤100
45337425068,CARE Canada,CARE Canada,≤100
35715544220,Stand.earth,Stand.earth,≤100
130672393665071,WWF-Canada en français,WWF-Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
362051477864388,Bureau d'audiences publiques sur l'environnement,Bureau d'audiences publiques sur l'environnement,≤100
106365669977985,Unpointcinq,Unpointcinq,≤100
182271719069155,Jean Coutu Terrebonne,PHARMALEAD,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
471020985450,ICI Saguenay–Lac-Saint-Jean,Radio-Canada,≤100
1431603483720909,Fondation de l'Institut universitaire en santé mentale de Montréal,Fondation de l'Institut Universitaire de Santé Mentale à Montréal,≤100
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,≤100
527217270712141,Jean Coutu Fort-Saint-Louis,PHARMALEAD,≤100
118739134550330,Action collective - Centres de protection de la jeunesse,Alexeev Avocats inc.,≤100
1791681504238516,U-Report Canada - English,UNICEF Canada,≤100
1490941977666347,Association de l'aluminium du Canada,Association de l'aluminium du Canada,≤100
145655439443421,"Jean Coutu 515 Boul. Lacombe, Repentigny - secteur Le Gardeur",PHARMALEAD,≤100
105091807647339,Jean Coutu Île-Perrot,PHARMALEAD,≤100
101383048024137,Jean Coutu M. D'Amours,PHARMALEAD,≤100
1384607308450527,Jean Coutu Gaspé,ECOLEAD Marketing,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
680726711994774,Uniprix Jean-Marc Bélanger,PHARMALEAD,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
211531832738216,Brunet Plus Sainte-Julienne,PHARMALEAD,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),These ads ran without a disclaimer,≤100
1506858022899841,Uniprix Sylvain H.Gélinas,PHARMALEAD,≤100
1553269028327267,Star Sponsored,The Toronto Star,≤100
114943114838621,Fuel Forward,Canadian Fuels Association,≤100
858050834343688,Brunet Ste-Agathe,PHARMALEAD,≤100
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,≤100
290633408116,Le Quotidien,Le Quotidien,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
447282598670187,Collectif pour un Québec sans pauvreté,Collectif pour un Québec sans pauvreté,≤100
101254104704365,ProEcolo,ProÉcolo,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
