Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,14424
210778132327279,Prima,Prima,4996
102389958091735,Generál Pavel,Petr Pavel,3247
2214398435317853,CNN Prima NEWS,FTV Prima,2378
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",2360
214827221987263,Andrej Babiš,ANO,2328
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1716
109056560836,iFortuna.cz,iFortuna.cz,912
120343698070515,Liberální institut,Liberální institut,514
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,478
101288484695293,Evropská soda,DFMG,444
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,432
101807522812518,A BASTA,Tomáš Dvořák,431
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,425
251656685576,KDU-ČSL,KDU-ČSL,310
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,269
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,255
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,210
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,208
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,205
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,168
103059308644099,Replastuj.cz,Replastuj.cz,162
109323929038,Česká pirátská strana,Česká pirátská strana,148
229399305668679,Neschopnost zabíjí,"PRodukujeme, s. r. o.",137
1453439331617040,Volím generála Pavla,Frantisek Honsa,133
103779080972210,Youradio Talk,Youradio Talk,115
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,111
1469427909957890,Reportér magazín,Reportér magazín,108
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,107
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,104
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
400479656748554,Ivan Bartoš,Česká pirátská strana\t,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
258524037584296,Nemocnice Hořovice,These ads ran without a disclaimer,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
100233499519966,Referendum Dobříš,Referendum Dobříš,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
230202967093460,TOP 09 a nezávislí pro Roztoky a Žalov,Jakob Jan,≤100
178362315106,European Parliament,European Parliament,≤100
711658465662315,XTV,XTV,≤100
114385477127693,Morava1918,Jiří Novotný,≤100
113437470509035,Za normální svět,Karel Halačka,≤100
90002267161,TOP 09,TOP 09,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
155406703122,Arnika,Arnika,≤100
91773724160,NEWTON University,These ads ran without a disclaimer,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
104452639037483,Starostové a nezávislí Unhošť,Michal Turnhöfer,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
345130612167293,Demagog.CZ,Demagog.cz,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
102057048156517,Centrum pro dopravu a energetiku,"Centrum pro dopravu a energetiku, z.s.",≤100
223117541065037,Karel Janeček,Karel Janeček,≤100
125957534920,Deník Sport,CZECH NEWS CENTER a. s.,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
213168098737150,LORIKA CZ,LORIKA CZ,≤100
125830487980906,Solární asociace,Solární asociace,≤100
104635828989286,Teplator,"TEPLÁTOR, a.s.",≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
246136392205579,Ekomrcha,SH Media,≤100
378827025796132,Peak.cz,Peak.cz,≤100
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,≤100
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
113743658978459,Meltingpot,Meltingpot,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
105959931114296,Jan Schiller - politik,ANO,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
129090553792481,Central Group,CENTRAL GROUP a.s.,≤100
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100
586817644761028,Vladimír Balaš,STAN,≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
2256794514563672,Češi v právu,These ads ran without a disclaimer,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
146556772110539,Security Outlines,Security Outlines,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
203833483473,Deník Referendum,Denik Referendum,≤100
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",≤100
915185168618361,N&N Czech-German magazine,"BLACK SWAN MEDIA, s.r.o",≤100
154867327867083,Soucitne.cz,Otevři oči (official),≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
101300454947137,JiriZindulka.com,These ads ran without a disclaimer,≤100
104925959158231,Libor Frank,These ads ran without a disclaimer,≤100
114216794363739,Žijeme Pardubice,ProPce21,≤100
203773899719202,Rozpravy o českých médiích,Institut komunikačních studií a žurnalistiky (Fakulta sociálních věd Univerzity Karlovy),≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100
240084269372558,Můžeš,Spolek přátel Konta Bariéry,≤100
110276585116953,ODS & TOP09 Mělník,Tomas Vojta,≤100
176546515755264,AC24,AC24,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
1900532106849242,Institut H21,Institute H21,≤100
362029244271239,Protext ČTK,ČTK,≤100
112137787250428,Milan Rychtařík Louny,Milan Rychtarik,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
108370411908373,Čistá a Bezpečná Bílina,Tomáš Vandas,≤100
104717969178242,ChargeUp CZ,These ads ran without a disclaimer,≤100
112414475050634,Generation Global,These ads ran without a disclaimer,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
106569184915270,Lucie Kantorová,Lucie Kantorova,≤100
1797185020366096,Scale,Scale,≤100
100505965783283,heyfomo.cz,These ads ran without a disclaimer,≤100
126659427510627,Institut politologických studií FSV UK,Kateřina Krupičková,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
105535088816764,SPOLU pro Lipence,Martin Trnka,≤100
490340660444,Generali Česká pojišťovna,These ads ran without a disclaimer,≤100
106725941551702,Daniela Kovářová,Anna Pocnarová,≤100
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,≤100
1458827397686128,Koalice Vlasta,Koalice Vlasta,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
310121279576699,Prague Civil Society Centre,These ads ran without a disclaimer,≤100
104889235774130,Artur Ziganshin,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
301747036593902,RICC Israel,These ads ran without a disclaimer,≤100
