Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
217948432069023,Bolivia Maya,Bolivia Maya,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
597425313724844,Encora Jobs,These ads ran without a disclaimer,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
888507404545826,Chanderpur Group,These ads ran without a disclaimer,≤100
100393048247870,Daniela Cabrera Concejal,Daniela Cabrera Concejal,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
106020818387384,Oniceth DeJehova -Oracion Sanadora,These ads ran without a disclaimer,≤100
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100
