Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,208955
106197498149118,لبنان الكبير,Grand Lebanon,29851
1438703606372190,Elham Said Freiha,Elham Freiha,29851
1744356319118477,هنا لبنان,هنا لبنان,29851
137195823051820,Maharat Foundation,Maharat Foundation,29851
164472683608068,Act for the Disappeared,ACT for the Disappeared,25075
102023711572671,أساس ميديا -  Asas Media,asasmedia,16866
100127203020362,Siyasiya,Michel Gedeon,14925
105319651353770,Jusur,Jusur,14925
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,14925
110470091436602,Ici Beyrouth,Ici beyrouth,14925
394633411339696,fiftyfiftylb,FiftyFiftylb,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,13284
192450177479702,Abaad,Abaad Resource Center for Gender Equality,3284
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
101937521295834,Fougam,These ads ran without a disclaimer,≤100
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,≤100
260980794911,EU neighbours south,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
198182270223092,Dr. Michelle Corral,These ads ran without a disclaimer,≤100
105758000974645,TAQADDOM - تقدم,Taqaddom,≤100
