Page ID,Page name,Disclaimer,Amount spent (PLN)
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,327
107758219306090,OLX Polska,OLX Polska,258
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,120
228168274881,wysokieobcasy,wysokieobcasy,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,≤100
110073751840906,Network of the Three Seas Regions,Network of the Three Seas Regions,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
142614625077,WWF Polska,WWF Polska,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
50063176484,TVN24,TVN,≤100
111778487054045,TOGETAIR,Kamil Magot,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
173086948664,Infor.pl,Infor.pl,≤100
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
1390867251152000,Paweł Bliźniuk,These ads ran without a disclaimer,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
129626970836,inFakt,inFakt,≤100
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,≤100
101914232049394,Idee przez wieś,Polska Fundacja Społeczeństwa Przedsiębiorczego,≤100
104150384978057,Elżbieta Żuraw,Elżbieta Małgorzata Żuraw,≤100
456995064489685,Mateusz Walasek,Mateusz Jan Walasek,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
1025086447521656,Hanna Gill-Piątek,Hanna Gill-Piątek,≤100
101876361512444,Krajowy Projekt Energetyczny - odnawialne źródła energii dla każdego,These ads ran without a disclaimer,≤100
126221077483593,Teatr Powszechny,Teatr Powszechny,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
288949918697908,Łódzkie.pl,Województwo Łódzkie,≤100
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100
505554886239501,Fale Loki Koki,Fale Loki Koki,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
101376965033041,BSSF/Belarusian Sport Solidarity Foundation,Belarusian Sport Solidarity Foudation,≤100
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100
311278685609822,Fundacja Centaurus,Fundacja Centaurus,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
514735281965536,Demagog,Demagog,≤100
105039892358886,Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
330644215221,Bankier.pl,Bankier.pl,≤100
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
145481822175715,Otodom,Grupa OLX sp. z o.o.,≤100
316810098501611,Miasto2077 / Green is Good,Filip Kowalik,≤100
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100
1608898765820336,Vogue Polska,Vogue Polska,≤100
157186140963158,Green Parrot,Evergreen_Group sp. z o.o. sp.k.,≤100
107741584286830,Studio Częstochowa,Studio Częstochowa,≤100
383296170843,Puls Biznesu,Puls Biznesu,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
137825289577487,mojacukrzyca.org - merytorycznie o cukrzycy,Jerzy Magiera,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
505554886239501,Fale Loki Koki,These ads ran without a disclaimer,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
101075578169819,Ewa Wendrowska,Ewa Wendrowska,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100
1927638294214746,Amicus Fundacja Łuszczycy i ŁZS,AMICUS Fundacja Łuszczycy i ŁZS,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
108841281923060,Płać Niskie Podatki,Adam Stachowiak,≤100
106274574675288,Instytut Prawa Ustrojowego - Fundacja,Fundacja Instytut Prawa Ustrojowego,≤100
