Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,1976
342643596115773,Safely Home by Western Cape Government,Safely Home by Western Cape Government,1793
144985128871748,City of Cape Town,City of Cape Town,581
6011868110,Democratic Alliance,Democratic Alliance,393
195909420099,Solidariteit,Solidariteit,311
113978755978036,DA Atlantic Seaboard Ward 54,Nicola Jowell,157
116657351312927,Pledge To Vote SA,Pledge to Vote,120
2145594122138312,Action Society,Action Society,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
629021617133721,Judges Matter,Judges Matter,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,≤100
136956534616,Times LIVE,TimesLIVE,≤100
283425012244083,Jac de Villiers,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
101460842681784,TRT Afrika,These ads ran without a disclaimer,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
103106768897128,Councillor Sakhile Mngadi,Sakhile Mngadi,≤100
111686968251066,Innocent Elizabeth,These ads ran without a disclaimer,≤100
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100
101388509327100,Extra famous,These ads ran without a disclaimer,≤100
100408139141307,Concerts Lovers,These ads ran without a disclaimer,≤100
423609701387941,Peachbruh,These ads ran without a disclaimer,≤100
106824494733100,Simbaly - Lifestyle,These ads ran without a disclaimer,≤100
102830746104447,AIOM,These ads ran without a disclaimer,≤100
100525605800075,Meet and Greet,These ads ran without a disclaimer,≤100
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100
101922875434564,Road to Vintage - Music,These ads ran without a disclaimer,≤100
104571188687767,Chill Read,These ads ran without a disclaimer,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100
109755664976719,Ginger's Notebook,These ads ran without a disclaimer,≤100
