Page ID,Page name,Disclaimer,Amount spent (ILS)
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,3992
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,513
361464970647064,זהר בלום,זהר בלום,460
325048350950892,רמי גרינברג,עיריית פתח תקוה,374
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",371
103907495935157,צו חירום,צו חירום,331
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,301
767262423350854,פורום הדיור הציבורי,Danny Gigi,256
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,221
411177009409267,ענת זנזורי,ענת זנזורי,220
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,202
104743111658191,Ron Ben Shushan,רון בן שושן,197
103183301914371,כוח של אמא,Nataly Milner,183
106136394376777,Idan Yakov,Rama Yarimi,180
204780362875106,מקור ראשון,מקור ראשון,163
104222621115858,הביטחוניסטים,הביטחוניסטים,157
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",139
604890186681585,מור ויצמן,Mor Weitzman,133
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,132
102668075081968,"Фонд премии ""Генезис""","Фонд премии ""Генезис""",122
1073548259341247,לובי 99,לובי 99,117
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,111
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,105
213801788683219,עיריית ראש העין,עיריית ראש העין,≤100
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,≤100
885381241499674,Qualita,Qualita,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,≤100
1508923232754893,מועצה אזורית שומרון,מועצה אזורית שומרון,≤100
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
1416098465325051,ליברל - Liberal,ליברל - Liberal,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
340376237396,מחוז תל אביב - לשכת עורכי הדין בישראל,מחוז תל אביב - לשכת עורכי הדין בישראל,≤100
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,≤100
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,≤100
472693929419351,עיריית כפר יונה,עיריית כפר יונה,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,≤100
160178307760913,מחזקים,מחזקים,≤100
544585708962925,עיריית לוד,עיריית לוד,≤100
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,≤100
340069009019,ice אייס,ice אייס,≤100
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
107796574338168,אמיר ברוט,אמיר ברוט,≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
100849682799685,Just together,Omri Saada,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
104015018553973,The Genesis Prize - פרס בראשית,Genesis Prize Foundation,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
161096657252221,שוברים שתיקה,שוברים שתיקה,≤100
101321749348491,אליהו רביבו Eliyahu Revivo,אליהו רביבו Eliyahu Revivo,≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
166981530486600,המכון למדיניות העם היהודי - The Jewish People Policy Institute,The Jewish People Policy Institute,≤100
112910535448250,תנועת רגבים,תנועת רגבים,≤100
175285029214345,הציונות הדתית,ציונות דתית,≤100
390078575091,"עמותת בית חם - לטיפול, שיקום ושילוב משמעותי בקהילה",בית חם,≤100
389810911067075,Наш дом Израиль,ישראל ביתנו,≤100
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,≤100
370270343005611,ישראל ביתנו,ישראל ביתנו,≤100
169302856576651,אדיר בנימיני - סגן ראש עיריית נתניה,Adir Benyamini,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
221429664638160,קדמה,קדמה,≤100
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
174270389949755,ישראל גנץ - Israel Ganz,מועצת בנימין,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
104783631865965,תלם,קרן ברל כצנלסון,≤100
112091438217497,מטה המאבק - כפרי הנוער,מטה המאבק - כפרי הנוער,≤100
104335504350632,כרמים - המינהלת להתחדשות עירונית פתח תקווה,כרמים,≤100
119373658139954,Friedrich-Ebert-Stiftung Israel,Friedrich Ebert Stiftung Israel,≤100
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,≤100
548104018590078,נועם ששון - Noam Sasson,Noam Sasson,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
102983604572708,איטל בציר אלשיך Ital Batzir Alsheh - חברת מועצת העיר רחובות,איטל בציר אלשיך,≤100
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,≤100
502582240109636,שומרי הבית,שומרי הבית,≤100
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,≤100
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100
109523830757998,דמוקרטtv,דרכנו,≤100
450583275090800,אלי כהן - Eli Cohen,Eli Cohen,≤100
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100
625040900863570,"ח""כ יוליה מלינובסקי - MK Yulia Malinovsky",Yulia Malinovsky,≤100
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100
101545285387643,Beegreen ביגרין  - קירות ירוקים,Haim Dilaroza,≤100
425125127838975,צריך עיון,iyun,≤100
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
1457440094475905,Stav Shaffir סתיו שפיר,Stav Shaffir סתיו שפיר,≤100
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,≤100
240626859400146,Gilad Kariv - גלעד קריב,Gilad Kariv - גלעד קריב,≤100
100364191595090,הדסה - המרכז הרפואי של סוכני הביטוח,בית חולים הדסה,≤100
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100
172002696179214,דודו קוכמן לראשות המועצה האזורית יואב,דודו קוכמן,≤100
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100
1443071125939789,שיחה מקומית,שיחה מקומית,≤100
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,≤100
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100
431849840963789,מירב דין - חברת מועצה תל מונד,מירב דין - חברת מועצה תל מונד,≤100
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,≤100
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,≤100
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,≤100
111604720373428,הפורום הישראלי למשפט וחירות,הפורום הישראלי למשפט וחירות,≤100
210968782252395,פתחון לב,פתחון לב,≤100
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי,≤100
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,≤100
203379449685023,לוחמים לשלום,לוחמים לשלום,≤100
100713679170695,תומר תדהר - מחוברים לנס-ציונה,תומר תדהר,≤100
110897178941008,מרכז אדוה,מרכז אדוה,≤100
126099790738165,אנימלס,אנימלס,≤100
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,≤100
698427173532872,חופות - מבית השגחה פרטית,חופות,≤100
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,≤100
102371638090830,רדיקל,רדיקל - בית לרעיונות,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
115286055016,Life & Environment - חיים וסביבה,Life & Environment,≤100
106079965129056,מעונות היום בישראל,מאבק מעונות היום,≤100
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,≤100
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100
259585924100042,Regavim,Regavim,≤100
248723598607259,ארגון בזכות,Bizchut,≤100
102238896044402,דבורה ביטון - Dvora Biton,דבורה ביטון,≤100
