Page ID,Page name,Disclaimer,Amount spent (PYG)
1593908204188878,Arq. Carlos López,Juan Roberto Villaverde Emategui,462302
1593908204188878,Arq. Carlos López,Fabio Raul Morales Insaurralde,355817
175406365841914,Arnoldo Wiens,Global Agencia,354243
1468570519872644,Santiago Peña,PRANA SA,252525
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,187590
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,163379
108220338670232,Arturo Gossen Valdez,Mehssin Arturo Gossen Valdez,126165
1902370296678570,Carlos Godoy,Carlos Godoy Diputado,89631
1593908204188878,Arq. Carlos López,Claudio Raul Pezoa Ferreira,74207
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,69834
110447625137045,Pilar Callizo,PautaPY,67058
309537729651941,JuanMa Brunetti,Global Agencia,62635
1695481804025162,Eduardo Nakayama,Eduardo Hirohito Nakayama Rojas,57720
1310731702357133,GEN,GEN,57576
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,50926
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,45393
132554373464255,La Nación,Nación Media,43290
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,43290
101536148721873,Edu Chamorro,Ruben Zorrilla Fernandez,42886
1805309279720550,El Observador Digital,El Observador Digital,37811
550298315040554,Marcelo Soto,Marcelo Soto,37209
102266292553995,Sucia Política,Diego Ricardo Ramírez,37042
286989224667281,Marito Abdo,Marca Py,33741
325540631525675,En La Tecla,En la Tecla,27997
222961017827862,Edgar Olmedo,Edgar Olmedo,26478
106205982201348,Ernesto Concejal,Ernesto Daniel Mareco Martinez,24469
1151984808290856,Hugo Portillo,Hugo Portillo,24282
199949073442305,Lilian Samaniego,Adventura,23923
102961601810205,ARA FM,Zunilda Ramona Yrala Lopez,22022
102193762632115,Patricia dos Santos,Patricia Dos Santos,21934
725834240910220,Noticiero Paraguay,Noticiero Paraguay,21870
532716330164048,Sole Núñez,Soledad Núñez,21645
110676425107597,Lorena Balbuena - Candidata a diputada - V Departamento Caaguazú,Lorena Balbuena Diputada,18187
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,15874
100778482648263,Cerini 2023,DGWorld Consultoría Digital,14872
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,14430
104762035619626,Randy Soto Sachelaridi,Randy Soto,13912
285780602032681,Botito Lezcano,Jose Ivan Lezcano,12220
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,8745
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,8361
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,7864
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,7862
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,7763
943824938962084,Luis Fernando,Luis Carlos Arce,7548
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,7373
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,7215
838018169889993,Fernando Ojeda,Fernando Ojeda,5785
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,5644
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,5433
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,5221
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,5138
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,4915
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,4873
1692624097481207,Mujeres GANAR,Comunicá,4573
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,4527
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,4123
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,3947
107564631419895,La Profe Any,Oscar Gustavo Caballero Martinez,3917
