Page ID,Page name,Disclaimer,Amount spent (BOB)
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
1404045426527172,Tribunal Supremo Electoral,Tribunal Supremo Electoral,≤100
816640765136234,ChildFund Bolivia,ChildFund Bolivia,≤100
105578584118071,Luisa Nayar,Laura Luisa Nayar Sosa,≤100
110596804906174,Carlos Alarcón,Carlos Silvestre Alarcon Mondonio,≤100
110594177449564,Guillermo Seoane - Senador,Luis Guillermo Seoane,≤100
113376820321312,Tierra Digna,Coordenada Digital,≤100
937026286638878,Daniel Lopez Pantoja,Daniel Lopez por Tarija,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
101908602620770,Quouch,These ads ran without a disclaimer,≤100
907553062923904,Aldeser,These ads ran without a disclaimer,≤100
101068718301342,Lecturas Con Propósito,These ads ran without a disclaimer,≤100
72750481109,Structuralia,These ads ran without a disclaimer,≤100
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100
105653850798015,Marcelo Pedrazas,Erick Marcelo Pedrazas Lopez,≤100
113480504938094,Fun facts,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100
1652617388325233,Zdarova Natasha,These ads ran without a disclaimer,≤100
107116101003808,Soy AlexBro,These ads ran without a disclaimer,≤100
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100
2261413827506055,Diálogo Político,These ads ran without a disclaimer,≤100
