Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,2434
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,948
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,822
57206003848,Greenpeace Africa,Greenpeace Africa,347
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,300
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,279
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,237
136956534616,Times LIVE,TimesLIVE,233
478479492268974,Sunday Times ZA,Sunday Times,103
103660385190383,Public Sector Leaders,Timothy Graham Barlin,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
2145594122138312,Action Society,Action Society,≤100
107169379305548,TLU SA,TLU SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
100827405690611,Midvaal Mayor Peter Teixeira,Midvaal Local Municipality,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
311936835992045,Dear South Africa,DearSA,≤100
103278761413963,Empowering SA,Empowering SA,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
398081783586605,"Children's Institute, University of Cape Town","Children's Institute, University of Cape Town",≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign,Sipho Pienaar Malapane,≤100
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100
1875044309476342,世纪大学与学院 SEGi University & Colleges,These ads ran without a disclaimer,≤100
106914145511790,Family Unit,These ads ran without a disclaimer,≤100
184197442480974,Conservation Frontlines,These ads ran without a disclaimer,≤100
101727445974757,_ohjacobs,These ads ran without a disclaimer,≤100
1040005229354252,Ukraine.ua,These ads ran without a disclaimer,≤100
