Page ID,Page name,Disclaimer,Amount spent (PYG)
303795153430459,Capitán Apodaca - Gobernador,Adventura,227378
1468570519872644,Santiago Peña,PRANA SA,75456
101684376194219,Se Van Paraguay,Solucionet Global,70046
532716330164048,Sole Núñez,PautaPY,69549
196599783696918,Efrain Alegre,Comunicá,27878
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,23077
108897622115536,Dra. Liliana Ferreira Benitez,Dra. Liliana Ferreira Benitez,17613
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,15375
132554373464255,La Nación,La Nación,14358
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,14358
241512319274531,Sixto Pereira,Sixto Pereira,10722
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,9489
102917519228790,Bruno Defelippe,PautaPY,8565
113351910838827,Alma Cívica,Alma Cívica,8561
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,8556
110258800564741,Ing. Luis Riveros,Luis Riveros,7956
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,7179
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,7179
112866004765581,Taurino González,Elias Escobar Fernández,6256
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,6174
110447625137045,Pilar Callizo,PautaPY,5897
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,5202
106257452820864,Tito Saguier,PautaPY,4974
1310731702357133,GEN,GEN,4740
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,4291
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,4255
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,4243
102738046115595,Hernán Codas,Hernán Codas Jacquet,4079
517426394969535,Ricardo Canese,Ricardo Canese,4028
647864758888200,Seba Garcia,Sebastian Garcia,3425
161156667809582,Leo Rubin,Leo Rubín,3160
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,3095
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,2872
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,2423
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,2380
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,2207
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,2174
153958777947957,Paulo Reichardt,Paulo Reichardt,1979
125314197496488,Carlos Filizzola,Carlos Filizzola,1713
114061877001545,Víctor Pecci,Esencia News SA,1711
108839041769929,José López,Hugo Alfonso Aquino Diaz,1622
1692624097481207,Mujeres GANAR,Mujeres GANAR,1563
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,1495
483666425147964,Richard Ramirez,Richard Ramirez,1445
102467002671611,Jorge Heisecke,Jorge Heisecke,1253
842006342844392,Pautas Políticas Py,Pautas Políticas Py,1220
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,1082
118756543324306,Marcelo Rojas,Marcelo Rojas,1074
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,1062
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,993
724051717643013,Miguel Prieto,Miguel Prieto,953
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,861
102649292598442,Senador Hugo Richer,Senador Hugo Richer,828
614795685343483,Belén Maldonado,Belén Maldonado,779
111914702306103,Enrique Riera Escudero,Enrique Riera Escudero,636
196406677113756,Rafael Filizzola,Comunicá,608
550298315040554,Marcelo Soto,Marcelo Soto,601
113754124679469,Máximo Barreto,Nito León,402
423949460984593,Agustin Ortiz,Joel David Ortiz Velazquez,390
111157821719874,Sonia Fleitas Senadora,Sonia Fleitas,385
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,384
110988551804080,Dany Agüero Concejal,Juan Daniel Aguero Rotela,380
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,376
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,368
109626041763537,Natalicio Chase,Global Agencia,362
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,289
479854358878952,Marta Marques -Senadora,Andrea Beatriz Rojas Pereira,230
1578664545555777,Oviedo Matto,Oviedo Matto,179
107207193362783,FABIO BAZÁN,FABIO BAZÁN,175
104694559049063,Victoria Caballero,Francisca Victoria Caballero De Rojas,151
103864578540230,Romina Arrua - Seccional 347/5,Rommy Arrua,151
2158618391031667,Najeeb Amado,Najeeb Amado,125
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,122
103429818624929,Edu Garay,Eduardo Garay,122
109307391819683,Sergio Ortega 2023,Fernando Manuel Ortega Areco,120
107706177740738,Periodismo 29,Periodismo 29,107
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,≤100
105951684150779,José Chechito López,José Chechito López,≤100
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,≤100
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,≤100
103681832340596,Kpeto Cano,Eusebio Vera,≤100
1614185262209913,Noelia Lambaré Junta Departamental,Partido de la Participación Ciudadana,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,≤100
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,≤100
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,≤100
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,≤100
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100
103844595298374,Salam_Spain 2,These ads ran without a disclaimer,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
