Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,3538
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,1318
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,290
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,238
136956534616,Times LIVE,TimesLIVE,227
57206003848,Greenpeace Africa,Greenpeace Africa,227
144985128871748,City of Cape Town,City of Cape Town,222
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,202
6011868110,Democratic Alliance,Democratic Alliance,188
113978755978036,DA Atlantic Seaboard Ward 54,Nicola Jowell,143
54779960819,United Nations,United Nations with Facebook Ad Credits,140
133307190069756,Amnesty International South Africa,Amnesty International South Africa,131
2145594122138312,Action Society,Action Society,114
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,111
115495645204719,Whale Coast FM,John Mathew,109
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
581475018952196,Good,GOOD Political Party,≤100
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
107169379305548,TLU SA,TLU SA,≤100
133715953319801,Car Magazine - South Africa,Highbury Media,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
102765088210163,Action SA,ActionSA,≤100
103278761413963,Empowering SA,Empowering SA,≤100
138294163498584,Arena Events,Arena Holdings,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
311936835992045,Dear South Africa,DearSA,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
727187934054183,PG Bison,These ads ran without a disclaimer,≤100
34440108608,Net Impact,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
106620807391911,Roche,These ads ran without a disclaimer,≤100
