Page ID,Page name,Disclaimer,Amount spent (BRL)
687008454694990,Randolfe Rodrigues,Randolfh Frederich Rodrigues Alves,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
106833412259357,Gstic.rio,Gstic.rio,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
109770755848061,Suzano,Suzano SA,≤100
301774903545521,Brasil Paralelo,These ads ran without a disclaimer,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
333720355130,Petrobras,Petrobras,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
220346131312219,Ministério Público do Trabalho,Ministério Público do Trabalho,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
774495039289878,Todecacho,These ads ran without a disclaimer,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
220898724599599,Ação da Cidadania,Ação da Cidadania,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
200145534070790,FEBRABAN - Federação Brasileira de Bancos,These ads ran without a disclaimer,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
113165042099382,Brasil 61,Brasil 61,≤100
163893463708223,Marcelo Vitorino,IDP,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
104738421003389,InvestNews BR,Easynvest,≤100
102745788948741,Instituto Mais Cidades,Alexandre Bueno Camargo,≤100
191400270968241,Camilo Capiberibe,Eleição 2022 Carlos Camilo Góes Capiberibe - Deputado Federal,≤100
104670654749732,Portal BP,These ads ran without a disclaimer,≤100
158779925464,Época NEGÓCIOS,Editora Globo,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
1671656236440009,Mauro Tramonte,Mauro Tramonte,≤100
413779298643133,Sindifort Sindicato,Sindifort _Sindicato dos Servidores Municipais de Fortaleza,≤100
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
2323904661180742,All Out Brasil,All Out,≤100
104498669210628,Gustavo Rodrigenes,Assinatura Direito,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
