Page ID,Page name,Disclaimer,Amount spent (BRL)
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,4390
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,666
301774903545521,Brasil Paralelo,Brasil Paralelo,524
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,283
329871990503088,Dirceu Ten Caten,Dirceu Ten Caten Pies,193
104625758942119,Siga Antenado,Siga Antenado,133
333720355130,Petrobras,Petrobras,113
1823290424577861,Felipe Camarão,Felipe Costa Camarão,≤100
106268852121019,O Maior Feirão,These ads ran without a disclaimer,≤100
104401494401878,Claudomiro Gomes,Claudomiro Gomes,≤100
132584057957,Skol,Ambev,≤100
644691802244395,Bordalo,Carlos Bordalo,≤100
110235426089026,Vereador Diego Alves,ELEICAO 2020 DIEGO FRANCISCO ANDRADE ALVES VEREADOR,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
100359566010068,Prefeitura de Tucuruí,Prefeitura de Tucuruí,≤100
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
465235726843103,Ambev,Ambev,≤100
2117844631766178,ABIA - Associação Brasileira da Indústria de Alimentos,ASSOCIACAO BRASILEIRA DA INDUSTRIA DE ALIMENTOS,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
133602516654912,Jader Barbalho,Jader Barbalho,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
522126697963113,Carlos Jordy,Carlos Jordy,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
113443925120482,Fernanda Silva,These ads ran without a disclaimer,≤100
104929198579247,O escobar Pro,O escobar Pro,≤100
198849783539777,Buscofem,Buscofem,≤100
102966526202092,Portal de Notícias e Informações,These ads ran without a disclaimer,≤100
128850220504786,UNICEF Brasil,UNICEF Brasil,≤100
799291570129827,Bruno Garschagen,Bruno Garschagen,≤100
181279859065154,Rui Reis Vereador,Rui Reis Vereador,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
109439068880592,Crédito Aprovado,These ads ran without a disclaimer,≤100
656965247684115,Zequinha Marinho,Zequinha Marinho,≤100
104379702517676,Toron Jor,These ads ran without a disclaimer,≤100
241839765912021,Estratégia Concursos,These ads ran without a disclaimer,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,≤100
123097244540886,Henderson Pinto,Henderson Pinto,≤100
2140028719394221,Professora Narley,Professora Narley,≤100
432046700466455,Chamonzinho,Chamonzinho,≤100
106812122300948,Angela Mendez,These ads ran without a disclaimer,≤100
218437121968149,Alexandre Siqueira,Alexandre Siqueira,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
238216426622197,Marcelo Mikaloka,These ads ran without a disclaimer,≤100
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,≤100
162297750451425,Criança e Consumo,Instituto Alana,≤100
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,≤100
106312705760381,Formação Conservadora,Formação Conservadora,≤100
1064437677075671,Blenda Quaresma,Blenda Quaresma,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
102773638649611,Bruno Pereira,These ads ran without a disclaimer,≤100
100460706323649,Lara Reis,These ads ran without a disclaimer,≤100
102029716108796,Julya Santos,These ads ran without a disclaimer,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,≤100
112208748024338,Agência Rockn - Marketing de Resultados,Agência Rockn - Marketing de Resultados,≤100
110238885328807,Carla Batista,These ads ran without a disclaimer,≤100
109363108763582,Gabi Garcia,These ads ran without a disclaimer,≤100
112359958473106,Duda Caldas,These ads ran without a disclaimer,≤100
675193629265637,Videocamp,Instituto Alana,≤100
520803328039440,Recicla Sampa,Eco Urbis e Loga,≤100
258088921369,TOTVS,These ads ran without a disclaimer,≤100
104723845629608,Portal Impulso Notícias,Portal Impulso Notícias,≤100
676118065842611,Fernando Carneiro,Fernando Carneiro,≤100
111750668533737,Stephanie Aline,Stephanie Aline,≤100
109924700359823,Portal RB1,These ads ran without a disclaimer,≤100
201878973201295,Republicanos10,Republicanos10,≤100
1769854579949525,Diego Camilo,Diego Camilo,≤100
2381714058535657,Frente Nacional de Defesa dos Jumentos,These ads ran without a disclaimer,≤100
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
486914985073732,Eduardo Girão,Eduardo Girão,≤100
115169088179610,joaopaulocarneiroledo,These ads ran without a disclaimer,≤100
100710735473325,IDP - SP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa Idp - LTDA",≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
103483818151512,Janaina Castro,Janaina Silva de Castro LTDA,≤100
329871990503088,Dirceu Ten Caten,These ads ran without a disclaimer,≤100
697646047064714,Abiquim,Abiquim,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
118531454594406,Chico Alfaia,Chico Alfaia,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
220898724599599,Ação da Cidadania,These ads ran without a disclaimer,≤100
100400026444911,Carol Mendes,These ads ran without a disclaimer,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
285083994905681,MDB Mulher Nacional,MOVIMENTO DEMOCRATICO BRASILEIRO BRASIL BR NACIONAL,≤100
109311714699813,Canuto e Lucena Sociedade de Advogados,Canuto e Lucena Sociedade de Advogados,≤100
226121024066240,WRI Brasil,WRI Brasil,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,≤100
111326818564734,Projeto Opaoma,Camila Capel,≤100
108530854854863,Transmitindo,TRANSMITINDO.COM.BR,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,≤100
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,≤100
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,≤100
122359354194750,João Pedro,These ads ran without a disclaimer,≤100
100429111698632,Vou de Túnel,In Press Oficina,≤100
1674919632780383,Placo do Brasil,Placo do Brasil,≤100
107742651063250,Academia de Pesquisa,Academia Brasileira de Formação e Pesquisa,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
104738421003389,InvestNews BR,Nubank,≤100
107449552324057,Projeto Vereador Vitorioso,Vereador Vitorioso,≤100
103654108205888,Fonasefe,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,≤100
976295639063920,Professora Andréa Paula,Professora Andréa Paula,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
272597672803714,Unimed,UNIMED DO BRASIL - CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS MÉDICAS,≤100
254048208839562,Tesouro Direto,These ads ran without a disclaimer,≤100
1791040007779382,Excelência Educação,Excelência Educação,≤100
362665423935479,Assembleia Legislativa de Sergipe,Assembleia Legislativa de Sergipe,≤100
962615323779536,Progressistas,Progressistas,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
308976223304,Tintas Coral,Akzonobel,≤100
322028287864332,Digix,These ads ran without a disclaimer,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
108472625325712,Vereador João de Barros Mil Grau,Vereador João de Barros Mil Grau,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
100475402294243,Consciência Brasil,Consciência Brasil,≤100
