Page ID,Page name,Disclaimer,Amount spent (ILS)
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,1295
2249582785307318,"עו""ד עמית בכר, ראש לשכת עורכי הדין","עו""ד עמית בכר, ראש לשכת עורכי הדין",952
117177111377152,Шломи Лахьяни,שלומי לחיאני,630
190739554295848,אפי נוה,אפי נוה,606
107217383988190,מגזין אפוק,Epoch Magazine,448
121022057648728,"עו""ד דורון ברזילי - לראשות לשכת עורכי הדין",דורון ברזילי,437
108003595625725,"עו""ד תומר בכר לראשות מחוז תל אביב בלשכת עורכי הדין",Tomer Bechar,373
100230935579742,מתחת לרדאר,מתחת לרדאר,270
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,217
100978407934166,תנועה ישראלית,Israeli Movement,206
604890186681585,מור ויצמן,Mor Weitzman,201
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",188
112518865169237,"לשכה אחרת, לכולם - בראשות עו""ד גיא סרוסי","עו""ד גיא סרוסי",177
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,168
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,163
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,137
204780362875106,מקור ראשון,מקור ראשון,137
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,111
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",103
110849095353510,"עו""ד חיה מנע לראשות מחוז תל אביב בלשכת עורכי הדין",Haya Mena,≤100
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,≤100
163390343680922,איי אי ג'י ישראל - AIG Israel,These ads ran without a disclaimer,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,≤100
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,≤100
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
106895605678077,מחאת המילואימניקים,מילואימניקים,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,≤100
136456246407342,לשכת סוכני ביטוח,לשכת סוכני ביטוח,≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,≤100
109221276098008,מעוף משרות דרושים - Maof Jobs Page,Maof,≤100
377161539406940,רפי סער,רפי סער,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
114693813994160,Ruby Capital,Ruby Capital,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
100726719689553,ליאת גרוסמן תמיר,ליאת גרוסמן תמיר,≤100
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100
311316755621457,יוצאים לשינוי,Out for Change - יוצאים לשינוי,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,≤100
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי - Meital Lehavi,≤100
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,≤100
443505192443192,A Land for All ארץ לכולם بلاد للجميع,A Land for All ארץ לכולם بلاد للجميع,≤100
147314178787332,אלי יריב - Eli Yariv,אלי יריב,≤100
103546549403297,ניהול משברים,Ben Horin Alexandrovitz,≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
849824028408565,תנועת אם תרצו,תנועת אם תרצו,≤100
376099232444974,יש עתיד קריית אונו בראשות גיל מיכלס,יש עתיד קריית אונו בראשות גיל מיכלס,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,≤100
104783631865965,תלם,קרן ברל כצנלסון,≤100
101189206302646,"עמית אדר - עו""ד הסדרי חובות, פשיטת רגל, חדלות פירעון",These ads ran without a disclaimer,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
251040535229741,יאיר צברי - Yair Zabari,יאיר צברי - Yair Zabari,≤100
108979322204008,יוסי דגן - yosi dagan,יוסי דגן,≤100
113148138025664,ליאור מרקוביץ -משרד עורכי דין,Yifat Hazan,≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,≤100
183872951631389,אקים ישראל Akim Israel,אקים ישראל Akim Israel,≤100
310448006908,Ofir Akunis - אופיר אקוניס,Ofir Akunis - אופיר אקוניס,≤100
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,≤100
698427173532872,חופות - מבית השגחה פרטית,חופות,≤100
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100
433942603478314,אהרון ליבוביץ - Aaron Leibowitz,אהרון ליבוביץ - Aaron Leibowitz,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,≤100
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,≤100
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
190032861033009,השומר החדש,השומר החדש,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
531875713862476,צבי סוכות,צבי סוכות,≤100
122049014216069,יוזמה - ציונות משפטית,יוזמה - ציונות משפטית,≤100
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,≤100
823182014484495,שחר אורגד - סגן ראש לשכת עורכי הדין,"שחר אורגד  - משרד עו""ד",≤100
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,≤100
103085619445870,ניר ברכיה משרד עורכי דין,Michael Michel Levi,≤100
313286485135,15 דקות - ארגון צרכני תחבורה ציבורית בישראל,15 דקות - ארגון צרכני תחבורה ציבורית בישראל,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
524120487653662,דב צור,Dov Zur,≤100
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100
519587265446919,יוראי להב הרצנו - Yorai Lahav Hertzanu,Yorai Lahav Hertzanu,≤100
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100
110897178941008,מרכז אדוה,מרכז אדוה,≤100
101614785409781,Роман Соколов     Roman Sokolov,מפלגת כוח אזרחי,≤100
227811220382,בן חורין אלכסנדרוביץ' - Ben Horin & Alexandrovitz,Ben Horin &  Alexandrovitz,≤100
100227825236896,חוצה ישראל - TransIsrael,חוצה ישראל - TransIsrael,≤100
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100
189543984502825,משה קונינסקי,משה קונינסקי,≤100
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,≤100
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,≤100
340069009019,ice אייס,ice אייס,≤100
