Page ID,Page name,Disclaimer,Amount spent (CZK)
102845669064210,Danuše Nerudová,Danuše Nerudová,1644
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,1048
106008800769282,KHNP,Bistro Social s.r.o.,757
102389958091735,Generál Pavel,Petr Pavel,653
120461304659141,O2 CZ,O2 Czech republic,432
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,332
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,324
374937312556,Otevřená společnost,"Otevřená společnost, o.p.s.",311
109056560836,iFortuna.cz,iFortuna.cz,292
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,281
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",281
295889117124834,Tipsport,Tipsport,238
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,204
124480484567,Ostravská univerzita,Ostravská univerzita,187
578342809023884,Jsme fér,Prague Pride,166
103059308644099,Replastuj.cz,Replastuj.cz,152
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,131
1432139953751418,Josef Středula,Josef Středula,124
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,114
424114981002397,Český rozhlas Plus,Český rozhlas,104
206273352289,ADRA CZ,"ADRA, o.p.s.",≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
549351855145794,Michael Kohajda,Michael Kohajda,≤100
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
1934837773438430,Pavel Fischer,Pavel Fischer,≤100
103567498863549,Ecoista,These ads ran without a disclaimer,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
202451429883,Novinky.cz,Borgis a. s.,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
101577031963160,Olomoucká Drbna,Olomoucká Drbna,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,≤100
194467420912201,Já volím děti,Já volím děti,≤100
178362315106,European Parliament,European Parliament,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
113437470509035,Za normální svět,Karel Halačka,≤100
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,≤100
107341405343516,Mise Ukrajina,Mise Ukrajina,≤100
799083753454179,Voxpot,Voxpot z. ú.,≤100
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
1483237748591093,Festival svobody,Festival svobody,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
