Page ID,Page name,Disclaimer,Amount spent (PYG)
102467002671611,Jorge Heisecke,Jorge Heisecke,25526
103759862278474,Victor Miranda Py,Clicnovo,22018
325540631525675,En La Tecla,En la Tecla,18595
102266292553995,Sucia Política,Diego Ricardo Ramírez,15666
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,14606
241512319274531,Sixto Pereira,Sixto Pereira,12292
1468570519872644,Santiago Peña,PRANA SA,7339
517426394969535,Ricardo Canese,Ricardo Canese,2477
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,2219
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,1724
107558844100122,Pastor Filártiga,Pastor Filártiga,1205
1151984808290856,Hugo Portillo,Hugo Portillo,961
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,935
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,583
518726648648192,Carlos Arrechea,Carlos Arrechea,489
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,485
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,336
181461032397199,Billy Vaesken,Billy Vaesken,225
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,199
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,193
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,193
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,188
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,188
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,181
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,163
103557321384387,Blanca Ríos-Moroti,Ricardo Arial Martinez Arquello,143
1510805942583059,Norma Zarate de Monges,Norma Zarate,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
1743207422388410,Paraguay Vota,Pablo Benítez,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
108982768685910,Cynthia Rios Candidata,Wilson Armoa,≤100
102446855386434,xose_gabriel_vazquez,These ads ran without a disclaimer,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
