Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,63849
1438703606372190,Elham Said Freiha,Elham Freiha,16667
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,10606
102023711572671,أساس ميديا -  Asas Media,asasmedia,9182
1428873024044736,المدن - almodon,المدن - almodon‎,9091
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,9091
106197498149118,لبنان الكبير,Grand Lebanon,7576
129660230432028,Dr. Toufic Hindi,Toufic Hindi,7576
101241044906111,هنا لبنان,هنا لبنان,6348
394633411339696,fiftyfiftylb,FiftyFiftylb,6061
960087244008629,MASAR,Masar,4545
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,3924
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,3030
107698404702208,Alkalima,Alkalima Onlime,2242
128417954019381,Al-Moltaka,Melhem Boustany,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
106821968055687,Leila Dagher,Leila Dagher,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
