Page ID,Page name,Disclaimer,Amount spent (DKK)
67571270393,Red Barnet,Red Barnet,4747
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2480
399210657232918,PlanBørnefonden,PlanBørnefonden,1533
250994288337708,Sex og Samfund,Sex og Samfund,1406
59143726810,Psykiatrifonden,Psykiatrifonden,1388
111064405631701,nemlig.com,nemlig.com,943
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,934
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,764
123653695693986,Motatos Danmark,Motatos,734
66328502645,Dagbladet Information,Dagbladet Information,670
65929129383,Røde Kors,Røde Kors,652
26458152911,SOS Børnebyerne,SOS Børnebyerne,623
12860228293,Politiken,Politiken,519
12787473132,Berlingske,Berlingske,478
159000594147871,Mary Fonden,Mary Fonden,454
748887235210811,Obton Forvaltning A/S,Obton A/S,394
55365680705,Greenpeace Danmark,Greenpeace Danmark,364
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,323
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,304
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,300
102154048301476,Lederstof.dk,Lederne,291
342716189117135,Sparekassen Danmark,Sparekassen Danmark,274
304554445813,Videncentret Bolius,Videncentret Bolius,270
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,256
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,227
126543540781090,Ældre Sagen,Ældre Sagen,224
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,196
304554445813,Videncentret Bolius,Bolius,186
287306323369,Børnecancerfonden,Børnecancerfonden,179
133707013355759,Danner,Danner,174
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,172
867877683280051,Weekendavisen,Weekendavisen,162
19176473894,IMS (International Media Support),IMS (International Media Support),152
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,138
17428770950,RÆSON,Clement Kjersgaard,122
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,120
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,107
246977185497434,Plastic Change,Plastic Change,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
105511328705392,HØRT,Børns Vilkår,≤100
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100
314676938743,DM din akademiske fagforening,DM,≤100
220361474643059,Arla,Arla,≤100
144073492279043,Teatret Svalegangen,Teatret Svalegangen,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
36664432940,Amnesty International Danmark,Amnesty Danmark,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
153708144675646,PFA,PFA,≤100
186645960378,Danwatch,Danwatch,≤100
426710364116751,Kvæg,Landbrug & Fødevarer F.m.b.A. SEGES,≤100
717729004986072,PwC Danmark,These ads ran without a disclaimer,≤100
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,≤100
130388840342741,Danske Bank,Danske Bank,≤100
166984636671085,Dansk Metal,Dansk Metal,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
102947795006980,Fødevareministeriet,Fødevareministeriet,≤100
106298611945296,Højskolen Grobund,Jonas Hagen Høj,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
1822254634537356,Nye tider,Nyetider.nu,≤100
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Lykke Jensen,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
247490665291060,Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100
367522986719919,Gastech-Energi,These ads ran without a disclaimer,≤100
137990456269928,Ole Jakobsen - den utraditionelle,Ole Jakobsen,≤100
154131751400892,Susan Gyldenkilde,Susan Gyldenkilde,≤100
221131391257614,Humanistisk Samfund,Humanistisk Samfund,≤100
341299649231023,Zetland,Zetland,≤100
12390252419,Region Nordjylland,Region Nordjylland,≤100
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
304554445813,Videncentret Bolius,These ads ran without a disclaimer,≤100
100416662311928,Vid&Sans,Tore Bonnerup,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
116061635098137,Karina Lorentzen Dehnhardt,SF,≤100
108712950993575,MIGHTY MONDAY,These ads ran without a disclaimer,≤100
517462625009133,Folketinget,Folketinget,≤100
154415494575789,IDA,IDA,≤100
111544458061503,TimeVision - En del af TimeGruppen,TimeVision Godkendt Revisionspartnerselskab,≤100
334571029981175,DM og MA studerende,DM,≤100
108167227325373,Delebarnets Vilkår – bevægelsen for ligeværdigt forældreskab,Hvor er far?,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
87468072466,Copenhagen Pride,Copenhagen Pride,≤100
