Page ID,Page name,Disclaimer,Amount spent (PLN)
323818978380073,Stanisław Derehajło,Stanisław Derehajło,111
100947022065093,Okresowa Koalicja,Okresowa Koalicja,≤100
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
1612110619109319,Miejski Ośrodek Animacji Kultury w Wasilkowie,Miejski Ośrodek Animacji Kultury w Wasilkowie,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
178362315106,European Parliament,European Parliament,≤100
612207322166063,Dni Sztuki Współczesnej,Białostocki Ośrodek Kultury,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
940058816041174,Federacja Przedsiębiorców Polskich,Federacja Przedsiębiorców Polskich,≤100
521739544515060,Dziennik Powiatowy,Dziennik Powiatowy,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
32104614789,Greenpeace Polska,Greenpeace Polska,≤100
112023696910232,ważne sprawy,Fundacja Ważne Sprawy,≤100
391098174296294,Super Express,se.pl,≤100
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,≤100
107750507339408,Bart Staszewski,Fundacja Basta,≤100
109108387625446,Marwan,These ads ran without a disclaimer,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
102577288350341,Super Biznes,se.pl,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
282579635277488,Akademia Mistrzostwa Społecznego,9dwunastych,≤100
195947557131612,Fundacja Avalon,Fundacja Avalon,≤100
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
436513873457037,Adam Musiuk,Adam Musiuk,≤100
424950454257785,Kampania Prawdy,Kampania Prawdy,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
134214926657042,Radosław Sikorski,Radosław Sikorski,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,≤100
1683534065241470,OKO.press,OKO.press,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
934704640017108,PKN ORLEN,PKN ORLEN S.A.,≤100
292514454554454,Cartrack Polska,Cartrack Polska,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
511921918843798,Fundacja Dorastaj z Nami,Fundacja Dorastaj z Nami,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
108513112243987,Aktualności,These ads ran without a disclaimer,≤100
173086948664,Infor.pl,Infor.pl,≤100
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
100530692579091,Forum Bezpieczeństwa,Forum Bezpieczeństwa,≤100
113143203693,Santander Bank Polska,Santander Bank Polska,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
110600210285711,Księgarnia Foksal,Grupa Wydawnicza Foksal,≤100
126221077483593,Teatr Powszechny,Teatr Powszechny,≤100
1629946500626448,To Tylko Astma,OS3 Sp. z o.o.,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
618179678235315,wschód,wschód,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
107501515349034,Responsiblee,Responsiblee,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
