Page ID,Page name,Disclaimer,Amount spent (PLN)
129996417011607,Marcin OCIEPA,Marcin OCIEPA,215
122074554119,EU Social,EU Social,167
102931488739,Platforma Obywatelska,Platforma Obywatelska,143
543228812481111,Donald Tusk,Platforma Obywatelska RP,≤100
178362315106,European Parliament,European Parliament,≤100
1486690634950930,Jerzy Wrębiak - Burmistrz Brzegu,Jerzy Wrębiak - Burmistrz Brzegu,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
107898832590939,European Commission,European Commission,≤100
618179678235315,wschód,wschód,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,≤100
113143203693,Santander Bank Polska,Santander Bank Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
1683534065241470,OKO.press,OKO.press,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
391098174296294,Super Express,se.pl,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
2187031718035138,Radosław PREIS - Radny Rady Miejskiej Brzegu,Radosław PREIS - Radny Rady Miejskiej Brzegu,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
142614625077,WWF Polska,WWF Polska,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
173086948664,Infor.pl,Infor.pl,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,≤100
505554886239501,Fale Loki Koki,Fale Loki Koki,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
123234977337474,Відновлення добробуту_Польша,Відновлення добробуту_Польша,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
102577288350341,Super Biznes,se.pl,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
168737999982045,Visegrad Insight,Visegrad Insight,≤100
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
1529908490607057,European Cybersecurity Forum - Cybersec,Stowarzyszenie Instytut Kościuszki,≤100
116580465063718,Marcin Meller,Grupa Wydawnicza Foksal,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
381003278691136,Szymon Hołownia,Szymon Hołownia,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
330644215221,Bankier.pl,Bankier.pl,≤100
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
276474826293767,Olivia Garden,Olivia Garden,≤100
1465965073732774,Łukasz Kohut,Łukasz Kohut,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
457690554629140,Narodowy Instytut Architektury i Urbanistyki,Narodowy Instytut Architektury i Urbanistyki,≤100
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100
110628809591185,Alan Wolny,Alan Wolny,≤100
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,≤100
434217760420716,Michał Zasucha,Michał Zasucha,≤100
521216701360487,MURATOR,MURATOR,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
386427264881621,Wojciech Komarzyński - Radny Brzegu,Wojciech Komarzyński - Radny Brzegu,≤100
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,≤100
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
255100403945,Polityka,Polityka,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
152434611621823,Instytut Geofizyki PAN,Semstart sp. z o. o.,≤100
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
962336330622994,Michał Gzowski,Michał Gzowski,≤100
141049865933925,Katolicka Agencja Informacyjna / KAI,Katolicka Agencja Informacyjna,≤100
543555309157965,Fundacja Życie i Rodzina - Polska,Fundacja Życie i Rodzina,≤100
426735034064813,Parlament Europejski - Biuro we Wrocławiu,Biuro Parlamentu Europejskiego we Wrocławiu,≤100
