Page ID,Page name,Disclaimer,Amount spent (PLN)
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,1515
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,1132
102931488739,Platforma Obywatelska,Platforma Obywatelska,1048
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,534
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,501
228168274881,wysokieobcasy,wysokieobcasy,411
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,394
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,392
339855706171439,Dobra Fabryka,Dobra Fabryka,383
100947022065093,Okresowa Koalicja,Okresowa Koalicja,353
57544755889,Amnesty International Polska,Amnesty International Polska,243
391098174296294,Super Express,se.pl,219
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,208
1227194230675141,Pratia,Pratia SA,173
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,161
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,155
163488137165461,E.ON Polska,E.ON Polska,146
107750507339408,Bart Staszewski,Fundacja Basta,145
178362315106,European Parliament,European Parliament,142
749393698434460,Jarosław Krajewski,Jarosław Krajewski,133
115651338097958,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,127
618179678235315,wschód,wschód,116
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,111
940058816041174,Federacja Przedsiębiorców Polskich,Federacja Przedsiębiorców Polskich,111
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
714003515334353,NOWA STACJA,Nowa Stacja Pruszków,≤100
1683534065241470,OKO.press,OKO.press,≤100
160020290716774,Miejska Wola,Urząd Dzielnicy Wola,≤100
195947557131612,Fundacja Avalon,Fundacja Avalon,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
112023696910232,ważne sprawy,Fundacja Ważne Sprawy,≤100
424950454257785,Kampania Prawdy,Kampania Prawdy,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
1608832986037147,Super Express Warszawa,Warszawa - Eska Info,≤100
1490825114573569,Anna Ewa Cicholska,Anna Ewa Cicholska,≤100
308784726230232,Polskie Stowarzyszenie Zero Waste,Polskie Stowarzyszenie Zero Waste,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,≤100
102577288350341,Super Biznes,se.pl,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
113143203693,Santander Bank Polska,Santander Bank Polska,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,≤100
173086948664,Infor.pl,Infor.pl,≤100
276860619087002,Sylwester Tułajew,Sylwester Tułajew,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
288905567811551,Akademia Żeglarska Klub Mila,These ads ran without a disclaimer,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
102190222345818,Kancelaria ds. Obywatelskich,Kancelaria ds. Obywatelskich,≤100
206578949374958,Fundacja Republikańska,Fundacja Republikańska,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
388396651745077,Jestem z Pruszkowa,Jestem z Pruszkowa,≤100
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
255204804904226,Fundacja Rozwoju Kinematografii,Fundacja Rozwoju Kinematografii,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
107501515349034,Responsiblee,Responsiblee,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
514245432058229,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
134214926657042,Radosław Sikorski,Radosław Sikorski,≤100
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,≤100
103423656514231,Fundacja Gdańska,Fundacja Gdańska,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
254609585192595,"Prof. Marek GZIK, Przewodniczący Sejmiku Województwa Śląskiego, MBA","Prof. Marek GZIK, Przewodniczący Sejmiku Województwa Śląskiego, MBA",≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
107453264212232,Fundacja Historyczna im. Mariana Rejewskiego,Fundacja Historyczna im. Mariana Rejewskiego,≤100
934704640017108,PKN ORLEN,PKN ORLEN S.A.,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
371752056582,Filmoteka Narodowa - Instytut Audiowizualny,Filmoteka Narodowa - Instytut Audiowizualny,≤100
109133535317321,Memoriał Polska,These ads ran without a disclaimer,≤100
