Page ID,Page name,Disclaimer,Amount spent (BAM)
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,250
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,133
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
147315858633088,Istinomjer,Istinomjer,≤100
109652028193268,Revizije info,Revizije info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
111384317211356,Mr.sci. Hariz Redzic,Hariz Redzic,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
106937677998846,Pravo na lijek,Pravo na lijek,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
109184428639401,TaxTris,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
555755224474277,Josefinas,These ads ran without a disclaimer,≤100
116430521327202,Luiza Garcia P,These ads ran without a disclaimer,≤100
2430163100537312,Spin Info,Spin Media,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
115393638502087,CPHI,These ads ran without a disclaimer,≤100
142375212503142,EU Neighbourhood & Enlargement,These ads ran without a disclaimer,≤100
