Page ID,Page name,Disclaimer,Amount spent (LBP)
135355414550,Beirut City,These ads ran without a disclaimer,30303
1438703606372190,Elham Said Freiha,Elham Freiha,25758
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,25758
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,22727
102023711572671,أساس ميديا -  Asas Media,asasmedia,22727
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,22727
106425851213086,L'Orient Today,L'Orient Today,19697
110470091436602,Ici Beyrouth,Ici beyrouth,18652
215286502189,Makhzoumi Foundation,Makhzoumi Foundation,15152
137195823051820,Maharat Foundation,Maharat Foundation,11197
101985661610385,Annahar Al Arabi,Annahar Al Arabi,10606
1428873024044736,المدن - almodon,المدن - almodon‎,9303
164472683608068,Act for the Disappeared,ACT for the Disappeared,9091
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,9091
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,9091
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,7576
107698404702208,Alkalima,Alkalima Onlime,5030
1744356319118477,هنا لبنان,هنا لبنان,4621
107800617419717,MYKA Foundation,Elie M. ElHelou,3030
2509759842418472,LebTalks,Lebtalks,3030
104252028606448,صوت بنت جبيل,صوت بنت جبيل,1515
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,1515
105319651353770,Jusur,Jusur Arabia,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,1515
1427345390918544,سالم فتحي يكن Salem Yakan,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
102330857856180,Souheil Abi Saad,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
106197498149118,لبنان الكبير,Grand Lebanon,≤100
101189875497476,Karvle,These ads ran without a disclaimer,≤100
