Page ID,Page name,Disclaimer,Amount spent (COP)
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,83791
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,3715
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,2780
113813341633983,Francisco Montes Vergara - Una Causa Justa por Sucre,Pedro Alfonso Vergara Castillo,1552
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,1511
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,1294
102752811395566,Harvey Restrepo M,Harvey Restrepo Muñoz,1272
105109280969000,Agencia Axioma,Agencia Axioma,1131
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,1062
102143071616787,Goberna Colombia,Goberna,1032
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,760
2179680032345809,Cesar Augusto Torres Ríos,Cesar Augusto Torres Ríos,705
1147318942107929,Todos Somos Una,DEBRAIN LLC,549
105848177845789,All Out en español,All Out Action Fund,532
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,494
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,480
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,475
103445938692040,Sebastián Morales,Sebastian Morales,322
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,298
821184711269478,Maria Fernanda Plazas,Maria Fernanda Plazas Bravo,291
1482897701997453,Paloma Valencia,Paloma Valencia,286
1319410371405224,Marketing Político,Mauricio Florez-Morris,256
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,195
103596816009903,Voy con Leo,Voy con Leo,191
264386463968386,Nubia Stella Martínez,Centro Democrático - Comunidad Oficial,188
838927469815494,Diana Diago,Diana Marcela Diago,173
1668886976475466,David Gutierrez Mantilla,Jorge Luis,171
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,153
861234197280988,Stefany Gómez Concejala de Armenia,Stefany Gomez Murillo,144
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),135
1648417351861251,Cristian Mestra,Cristian Mestra,128
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,111
319527888151975,Revista La Injusticia,Ronald Rangel,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
111941068044093,Juanita Cataño Muñoz,Juana Eloisa Cataño Muñoz,≤100
102089582862961,Beneficios Colombia,These ads ran without a disclaimer,≤100
100131439394235,Aprende Con Juanma,These ads ran without a disclaimer,≤100
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,≤100
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100
326278321584643,Juan Pablo Villalobos,Juan Pablo Villalobos Mancera,≤100
104273365371209,Gamma Energía Solar,These ads ran without a disclaimer,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
689737561361215,Mañe Mercado,Mañe Mercado,≤100
356101551695420,Jhon James Ducuara.,Jhon James Ducuara,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,≤100
765302097170348,Línea Cero,Linea Cero,≤100
101046256286876,Antimilitantes,Linea Cero,≤100
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100
1569688113329878,Evony - The King's Return,These ads ran without a disclaimer,≤100
789907401124930,Partido Humanista De Colombia,David Nassar Moor,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
1575300589428722,Tony Flores Oficial,These ads ran without a disclaimer,≤100
